Actor,Degree,DegreeCentrality,Closeness,PageRank,Betweenness
William Knight,0.040293040293040296,0.00030188264998078925,0.7176184359294623,0.04230389978814472,0.0
Müfit Can Saçıntı,0.02564102564102564,0.0001921071408968659,0.5637462797619046,0.04194415967998868,0.0
Dishi Duggal,0.018315018315018316,0.0001372193863549042,0.5757846340907363,0.03809843696731923,0.0
Naseeruddin Shah,0.6703296703296703,0.005022229540589495,0.8045767987628837,0.7092782040431344,0.07889025127435413
Choe Jae-ho,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Adrian Titieni,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Mike Edward,0.05860805860805861,0.0004391020363356935,0.7607321924986036,0.05726655988432108,0.0
Abdulla Bu Shehri,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Etinosa Idemudia,0.03296703296703297,0.0002469948954388276,0.621946777346255,0.029884810158913734,0.0
Kristopher Lofton,0.03296703296703297,0.0002469948954388276,0.7742487625738463,0.026227409353823575,0.0
Isabel Conner,0.03296703296703297,0.0002469948954388276,0.8117910187900945,0.027226823738952743,0.0
Nicole Byer,0.4249084249084249,0.003183489763433778,0.9111050986050985,0.23352551305810523,0.05712487114310905
David Morrissey,0.11721611721611722,0.000878204072671387,0.8199890422819109,0.12218157767749653,0.0022611439216710196
Ben Hyland,0.018315018315018316,0.0001372193863549042,0.5947125974401868,0.04697740004536293,0.0
Brian May,0.007326007326007326,5.4887754541961686e-05,0.6198859714161531,0.022616986337643773,0.0
Gerardo Navarro,0.029304029304029304,0.00021955101816784674,0.7743724049824335,0.036840851021868,0.0
Ayub Khoso,0.02197802197802198,0.00016466326362588507,0.6643430988941131,0.02110126492582829,0.0
Masood Akhtar,0.18315018315018314,0.0013721938635490422,0.7479193272748585,0.19520426849062344,0.019264338913544312
Happy Goldsplatt,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Jeon So-nee,0.03296703296703297,0.0002469948954388276,0.5750690208058594,0.04672594571247281,0.0
Will Kemp,0.040293040293040296,0.00030188264998078925,0.7476794602162341,0.041708780727660544,0.0
Alfre Woodard,0.3443223443223443,0.0025797244634721992,0.9080681043587687,0.27571990591051443,0.019847671452065504
Billy Magnussen,0.09157509157509157,0.0006860969317745211,0.8337379558881177,0.08185290729758868,0.01627244793497181
Monika Frajczyk,0.029304029304029304,0.00021955101816784674,0.3808201448792777,0.0612112109378872,0.0
Richard Branson,0.0,0.0,0.0,0.0,0.0
Jelson Bay,0.05860805860805861,0.0004391020363356935,0.5575316068562388,0.08027788272707978,0.0005901685503197306
Amanda Céline Miller,0.03663003663003663,0.0002744387727098084,0.7905675511761214,0.032276751362602586,0.0
Alison Doody,0.03296703296703297,0.0002469948954388276,0.7931641378949364,0.03298726662796421,0.0
Jamie Durie,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Julius Agu,0.029304029304029304,0.00021955101816784674,0.5715066943239675,0.02744735812435179,0.0
Esom,0.029304029304029304,0.00021955101816784674,0.5215857362900241,0.04408492466500607,0.0
Ikechukwu,0.029304029304029304,0.00021955101816784674,0.651595287237702,0.02445578046925406,0.0
Vicky McClure,0.07326007326007326,0.0005488775454196168,0.8135124615818222,0.04916670547937461,0.0
Kate Murphy,0.047619047619047616,0.000356770404522751,0.6777777156562916,0.056498686237023026,6.142357393391478e-05
Wil King,0.007326007326007326,5.4887754541961686e-05,0.00022353419765843444,0.06486223777538995,0.0
Rory Keenan,0.02197802197802198,0.00016466326362588507,0.607695700994546,0.056018839297067136,0.0
Janita Asma,0.02564102564102564,0.0001921071408968659,0.6439973863569959,0.039620806734342984,0.0
Chloe Coleman,0.07692307692307693,0.0005763214226905977,0.8544704845814978,0.05740463031694111,0.0022163085128992705
Gunjan Bakshi,0.03296703296703297,0.0002469948954388276,0.6797615776694946,0.02595266195546007,0.0
María Laura Quintero,0.05128205128205128,0.0003842142817937318,0.6188891157851745,0.05170690447695949,0.0
Ola Rapace,0.02564102564102564,0.0001921071408968659,0.5712777738507574,0.05429580260823791,0.0
Ritwick Chakraborty,0.08058608058608059,0.0006037652999615785,0.6595898646847268,0.1493967643851305,0.0031345190479118157
Alejandra Yañez,0.03296703296703297,0.0002469948954388276,0.5684943069910524,0.052399900360155925,0.0
Peter Nikolas,0.02564102564102564,0.0001921071408968659,0.6815271226746571,0.028574835587988942,0.0
Isabelle Huppert,0.02564102564102564,0.0001921071408968659,0.7956368218631452,0.020136237076677797,0.0
Julia Möller,0.02564102564102564,0.0001921071408968659,0.6517459208085803,0.024167074237948342,0.0
Maurício Meirelles,0.0,0.0,0.0,0.0,0.0
Mary Lambert,0.04395604395604396,0.00032932652725177014,0.7875016240093542,0.0561350944394237,0.0
Joe Pesci,0.15384615384615385,0.0011526428453811953,0.8578080001132157,0.15061161913887913,0.0016579375421376667
Juan Carlos Viana Prieto,0.03296703296703297,0.0002469948954388276,0.6709244664836624,0.03548581100795245,0.0
Bob Balaban,0.30036630036630035,0.002250397936220429,0.923423800854655,0.219709165916661,0.014921179085277781
Cengiz Sezici,0.05128205128205128,0.0003842142817937318,0.7157414951527388,0.05482717919750912,0.0
Ikue Otani,0.10622710622710622,0.0007958724408584445,0.6519386931970959,0.13302096576277525,0.015774997916831082
Gerard Monaco,0.03296703296703297,0.0002469948954388276,0.7702346385752679,0.030464083046549448,0.0
Eliza Pryor,0.029304029304029304,0.00021955101816784674,0.6945929376443152,0.04112766815738243,0.0
Mark Lee,0.05128205128205128,0.0003842142817937318,0.69169191443716,0.07855571423466902,0.010109843021289849
Ginger Gonzaga,0.06227106227106227,0.0004665459136066743,0.7939693226621956,0.05762621713733623,0.0002902357541814103
John Reynolds,0.03296703296703297,0.0002469948954388276,0.8225930122885465,0.024024834690848637,0.0
Hiroshi Kamiya,0.6666666666666666,0.004994785663318514,0.7783948992237111,0.3709801540506637,0.059028398405195456
Nitish Bharadwaj,0.02564102564102564,0.0001921071408968659,0.6488158634162005,0.022378910762667008,0.0
Dan Godwin,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Danny Woodburn,0.10622710622710622,0.0007958724408584445,0.8413586330386018,0.08959979773924522,0.0017665928161590702
Rodolfo Valente,0.03663003663003663,0.0002744387727098084,0.0020655419610553414,0.0588861442326394,0.0
Tyler Perez,0.02564102564102564,0.0001921071408968659,0.7148762523661537,0.036049352837601856,0.0
Alexander Morton,0.02197802197802198,0.00016466326362588507,0.7392897871068856,0.039071598224068554,0.0
Corinne Marchand,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Isiah Lea,0.03296703296703297,0.0002469948954388276,0.698523183654184,0.03613037752839955,0.0
Mrunmayee Deshpande,0.05128205128205128,0.0003842142817937318,0.574908116567472,0.11119253695933805,0.00037154472255295363
Wally Dunn,0.047619047619047616,0.000356770404522751,0.8099848329959175,0.029474034016863777,0.0
Brigitte Nielsen,0.02564102564102564,0.0001921071408968659,0.7534088225423539,0.022541035786265557,0.0
Sophie Mounicot,0.018315018315018316,0.0001372193863549042,0.6347946295792053,0.03692900726398698,0.0
Yuki Hayashi,0.03296703296703297,0.0002469948954388276,0.6463976453525572,0.017890947143560744,0.0
Nayyar Ejaz,0.12087912087912088,0.0009056479499423678,0.6993169966311319,0.21580642679733783,0.028955677166877358
Kausar Mohammed,0.02564102564102564,0.0001921071408968659,0.7403869643816875,0.02537430608377022,0.0
Gwyneth Paltrow,0.0989010989010989,0.0007409846863164828,0.8399886364423749,0.10242094391206129,0.0031114791369092794
Fathy Abdel Wahab,0.03296703296703297,0.0002469948954388276,0.5915176828792255,0.039002097560919255,0.0
Megan Ferguson,0.05128205128205128,0.0003842142817937318,0.8117801467830931,0.05108078989479281,0.0006139753206724723
María Antonieta de las Nieves,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Marcus Griffin,0.054945054945054944,0.00041165815906471265,0.6962924671893397,0.035763693645428196,1.0100358705386354e-05
Ameer Khlawe,0.029304029304029304,0.00021955101816784674,0.5432554637890934,0.061825862665750526,0.0
Ion Fiscuteanu,0.03296703296703297,0.0002469948954388276,0.6220552844527228,0.055590232263541636,0.0
Kevin Sheridan,0.06227106227106227,0.0004665459136066743,0.7120838326167147,0.05799858786673768,0.0
Yao Chen,0.029304029304029304,0.00021955101816784674,0.6215927969317225,0.04811236274826432,0.0
Aimee-Ffion Edwards,0.0989010989010989,0.0007409846863164828,0.8245063966102386,0.08605835680960383,0.0016769731782354494
Riann Steele,0.018315018315018316,0.0001372193863549042,0.6934248534248534,0.031210180774130417,0.0
Chiwetel Ejiofor,0.21611721611721613,0.0016191887589878697,0.9139694961512074,0.20065747913171897,0.04553111600725204
Tyler Ritter,0.040293040293040296,0.00030188264998078925,0.7835467337138129,0.03419374516949261,0.0
Pepa Charro,0.040293040293040296,0.00030188264998078925,0.6874556971356957,0.038194081001641345,0.0
María Morales,0.07692307692307693,0.0005763214226905977,0.6646454124290687,0.07050381649308453,0.00016572091667925616
James Cade,0.06227106227106227,0.0004665459136066743,0.7422910186387126,0.07956763597166784,0.0005122058494753754
Tracee Ellis Ross,0.014652014652014652,0.00010977550908392337,0.6417813259358472,0.030448071866014115,0.0
Grace Gummer,0.08058608058608059,0.0006037652999615785,0.8162951989764998,0.06154535958872792,0.0010091546309025001
Yuka Ogura,0.12087912087912088,0.0009056479499423678,0.6069989034483794,0.11841792281003899,0.000190707212908564
Keegan Joyce,0.03296703296703297,0.0002469948954388276,0.6889285430139913,0.04138346127731197,0.0
Şükran Ovalı,0.03296703296703297,0.0002469948954388276,0.6438468933064948,0.034608397728972444,0.0
Chanchal,0.03296703296703297,0.0002469948954388276,0.6023931148257835,0.042117295416998796,0.0
Lyes Salem,0.03296703296703297,0.0002469948954388276,0.6806393837481541,0.05617441867249265,0.0
Gregory Abbey,0.07692307692307693,0.0005763214226905977,0.7055235789485936,0.08747453315803415,0.0009526467820183785
Gabriela Freire,0.03663003663003663,0.0002744387727098084,0.6590734871178718,0.0474567795486497,0.0
Jamie Thomas King,0.03296703296703297,0.0002469948954388276,0.7989771236876273,0.03563848829423979,0.0
Hamdy Ahmed,0.02564102564102564,0.0001921071408968659,0.5480767491907336,0.04082040815709429,0.0
Anthony 'Harries' Caroll,0.02564102564102564,0.0001921071408968659,0.5664886284515347,0.05525606367292789,0.0
Tucker Smallwood,0.06227106227106227,0.0004665459136066743,0.8200167753456532,0.039674002086290815,0.0
Tatsuomi Hamada,0.02197802197802198,0.00016466326362588507,0.5824740782026273,0.027375332269243515,0.0
Hannah Al Rashid,0.018315018315018316,0.0001372193863549042,0.587578398394711,0.03025818410484244,0.0
Gayathri Arun,0.05128205128205128,0.0003842142817937318,0.6171059731427465,0.0871186342074507,0.0012305497411844238
Michel Piccoli,0.02197802197802198,0.00016466326362588507,0.512145868714777,0.028411082188872772,0.0
Sifiso Ntuli,0.03663003663003663,0.0002744387727098084,0.0011176709882921721,0.06486223777538995,0.0
Li Tingting,0.03296703296703297,0.0002469948954388276,0.46728777430433754,0.05999470130715307,0.0
Jag Huang,0.018315018315018316,0.0001372193863549042,0.46493646952339673,0.05072946110579247,0.0
Bothaina Kamel,0.05128205128205128,0.0003842142817937318,0.6950668531981744,0.06025453320783698,0.0
Celia Pacquola,0.03296703296703297,0.0002469948954388276,0.7201634845010514,0.03893668721520922,0.0
Eric Obinna,0.03296703296703297,0.0002469948954388276,0.5915407737049615,0.03431329578423261,0.0
Adriana Ugarte,0.09157509157509157,0.0006860969317745211,0.7349423155035799,0.08669772306714592,0.0031000239100989653
Togo Igawa,0.03296703296703297,0.0002469948954388276,0.7864543124979726,0.029976524554221597,0.0
Fabio de Caro,0.05128205128205128,0.0003842142817937318,0.4904858815580253,0.06220516444610247,0.0
Salvador Zerboni,0.040293040293040296,0.00030188264998078925,0.7062757801030038,0.04250602865881285,0.0
Jon Bass,0.05860805860805861,0.0004391020363356935,0.8222972881309945,0.048345934688927616,0.00036313048016312847
Matthew Mucci,0.03296703296703297,0.0002469948954388276,0.6956891010926451,0.05922465891951617,5.998858617710725e-05
Enrique Rocha,0.03296703296703297,0.0002469948954388276,0.6914906966927912,0.04042356613958538,0.0
Sharifah Amani,0.05128205128205128,0.0003842142817937318,0.5603353840322811,0.09677386581890918,0.00810143194924647
Samuel Gu,0.02564102564102564,0.0001921071408968659,0.4855684885965826,0.05445476480030404,0.0
Justin Willman,0.0,0.0,0.0,0.0,0.0
Thanawetch Siriwattanakul,0.10989010989010989,0.0008233163181294253,0.5900005353553543,0.11594438048537313,0.005435791394156323
Melanie Chandra,0.047619047619047616,0.000356770404522751,0.6585436075725887,0.06546865720525698,0.00010840737271607859
Hedy Lamarr,0.0,0.0,0.0,0.0,0.0
Sophiya Chaudhary,0.03296703296703297,0.0002469948954388276,0.6776678405724188,0.027929412117518763,0.0
Laquino Fonseca,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Lynda Baron,0.029304029304029304,0.00021955101816784674,0.8002957505660849,0.02090280380526149,0.0
Julien Kang,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Lucy Ayoub,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Oscar Isaac,0.3516483516483517,0.002634612218014161,0.9375352847917713,0.26265684760727726,0.04294776398710637
Desmond Llewelyn,0.09157509157509157,0.0006860969317745211,0.8578019303161529,0.08137044434617138,0.0007030471197973112
Aarjav Trivedi,0.02197802197802198,0.00016466326362588507,0.596154413572658,0.043474232351459245,0.0
Dain Said,0.02564102564102564,0.0001921071408968659,0.6663112361835558,0.03445650313165921,0.0
Dana Ashbrook,0.12454212454212454,0.0009330918272133486,0.8095629236368492,0.08432665078721463,0.0009410976161536209
Ira Dubey,0.06227106227106227,0.0004665459136066743,0.6826400581123618,0.06227834707261341,7.844251175692754e-05
Ehsan Khan,0.02564102564102564,0.0001921071408968659,0.6456918545504902,0.04554015279004898,0.0
Lee Pil-mo,0.03296703296703297,0.0002469948954388276,0.48751141084261274,0.044522179733451406,0.0
Myriam Djeljeli,0.02197802197802198,0.00016466326362588507,0.5368251381606914,0.0385720068914547,0.0
Niraj Sah,0.02564102564102564,0.0001921071408968659,0.6324994130383741,0.03979370673697873,0.0
Ninad Mahajani,0.02564102564102564,0.0001921071408968659,0.6502182984520655,0.04424321475622427,0.0
Jane Curtin,0.040293040293040296,0.00030188264998078925,0.8385070827799911,0.028648558675131407,0.0
Nicolas Hope,0.0,0.0,0.0,0.0,0.0
Sue Ramirez,0.15384615384615385,0.0011526428453811953,0.6394556387804621,0.23274845708061295,0.023678747494954154
Yasmine Bleeth,0.02564102564102564,0.0001921071408968659,0.7050558040257995,0.029908561704464466,0.0
Lena Headey,0.4139194139194139,0.0031011581316208355,0.9974657714586623,0.3165856448226854,0.22354781693443074
Kevin Costner,0.2673992673992674,0.0020034030407816016,0.9210734257233162,0.20850619334117926,0.021102387144575314
Eric Stanton Betts,0.03296703296703297,0.0002469948954388276,0.7136432137138552,0.04168145811911775,0.0
Hassan Zbib,0.04395604395604396,0.00032932652725177014,0.6174422809528416,0.06254325602290536,0.0
Sienna Bohn,0.03296703296703297,0.0002469948954388276,0.7056508882628233,0.023821509569310013,0.0
Guðrún Eyfjörð,0.02197802197802198,0.00016466326362588507,0.5236698531730432,0.04129087018321378,0.0
Aya Endo,0.08058608058608059,0.0006037652999615785,0.6552121110576636,0.03694685396033047,2.6772273303142115e-05
Vered Feldman,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Jonathan Kerrigan,0.03663003663003663,0.0002744387727098084,0.756507142099384,0.0329942116655512,0.0
Yumi Toma,0.12087912087912088,0.0009056479499423678,0.6448400772352749,0.05409178618454246,4.396085035008211e-05
Kingston Foster,0.040293040293040296,0.00030188264998078925,0.7678781813344818,0.039386283576151135,0.0
Tony Garza,0.06227106227106227,0.0004665459136066743,0.6034125751602755,0.06062060024234208,0.0
Michael Jackson,0.12454212454212454,0.0009330918272133486,0.7472508506336604,0.12901269504473994,0.004077821536855693
Marc Swint,0.02197802197802198,0.00016466326362588507,0.5563418417453717,0.025918498866367573,0.0
Jacob Tillman,0.018315018315018316,0.0001372193863549042,0.0005588354941460861,0.06486223777538995,0.0
Carmen Aub,0.03663003663003663,0.0002744387727098084,0.6923713954457966,0.035123173318882116,0.0
Wojciech Bocianowski,0.03296703296703297,0.0002469948954388276,0.5871117094952586,0.04518835007603823,0.0
J.D. Evermore,0.05128205128205128,0.0003842142817937318,0.762665693632709,0.04326807426265138,0.0
Shaun Toub,0.10256410256410256,0.0007684285635874636,0.8547596719947541,0.08447598604876928,0.0015600934933433126
Richard Griffiths,0.20146520146520147,0.0015094132499039463,0.8972474483942832,0.13326857340215018,0.016760095796204206
Harrison Holzer,0.03296703296703297,0.0002469948954388276,0.7314082994461403,0.037027682225554776,0.0
Bayardo De Murguia,0.03663003663003663,0.0002744387727098084,0.671921073051768,0.04926751239539396,0.0
Selenis Leyva,0.08791208791208792,0.0006586530545035403,0.806021156492889,0.054687477044285206,0.0
Kiff VandenHeuvel,0.018315018315018316,0.0001372193863549042,0.690879870518439,0.03535618749700754,0.0
Jacqueline Zhu,0.11355311355311355,0.0008507601954004061,0.5593374397305464,0.19876513872785115,0.009539431316524067
Diego Luna,0.2600732600732601,0.00194851528623964,0.9352424742713428,0.20051296023825077,0.06537299952307199
Elsa Biedermann,0.018315018315018316,0.0001372193863549042,0.6474229226636474,0.037735981670481034,0.0
Huck Milner,0.03296703296703297,0.0002469948954388276,0.8077558635394455,0.02836495468330264,0.0
Helen George,0.05860805860805861,0.0004391020363356935,0.7677225691234024,0.053300889808911095,0.0
Demet Taner,0.047619047619047616,0.000356770404522751,0.6058068062565588,0.0575823262216654,0.0
Aufa Assagaf,0.03296703296703297,0.0002469948954388276,0.5078399584438216,0.04332289891104718,0.0
Aymeric Jett Montaz,0.02197802197802198,0.00016466326362588507,0.7305223957046527,0.02912346634001103,0.0
Rick Yune,0.21978021978021978,0.0016466326362588506,0.9313481454165514,0.17229005484531196,0.025348961288540438
James Lawrence,0.0,0.0,0.0,0.0,0.0
Kimberly Reyes,0.03296703296703297,0.0002469948954388276,0.5880515347898637,0.022739879324750224,0.0
Rod Wilson,0.03663003663003663,0.0002744387727098084,0.5670424248093924,0.055359806250497134,0.0
Joey Batey,0.08424908424908426,0.0006312091772325593,0.7508981442481604,0.10287269816026762,8.803889320237644e-05
Cho Seong-ha,0.1391941391941392,0.001042867336297272,0.5998090158378316,0.2020448729209463,0.023278840499928725
Tom Hiddleston,0.29304029304029305,0.0021955101816784673,0.9526309172062614,0.1912648645349093,0.031152408975658907
Cherry Jones,0.1794871794871795,0.0013447499862780613,0.8724828350582239,0.0804974484851506,0.0
Rick Worthy,0.04395604395604396,0.00032932652725177014,0.7427958702245642,0.043631415070242395,0.0
Ed Brody,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Natalie Grace,0.029304029304029304,0.00021955101816784674,0.6113702726828013,0.050885493602382745,0.0
Carmelo Gómez,0.0695970695970696,0.000521433668148636,0.6843510610072088,0.05714913896233295,0.0
Jiang Yongbo,0.04395604395604396,0.00032932652725177014,0.6685416804535327,0.05545214770673984,0.0
Scott Thompson,0.08791208791208792,0.0006586530545035403,0.8357612150209236,0.08877217438143122,0.007169878023389398
Nilay Gök,0.029304029304029304,0.00021955101816784674,0.4265332474834369,0.059217174754204,0.0
Colin Firth,0.18681318681318682,0.001399637740820023,0.8943547673148994,0.15135345972446418,0.014936151912526034
Keiji Kuroki,0.0989010989010989,0.0007409846863164828,0.5819372305801706,0.11359466227687352,0.00012779415968469123
Vito Viscuso,0.03296703296703297,0.0002469948954388276,0.7328895901723584,0.041506899527077104,0.0
Khanh Van,0.040293040293040296,0.00030188264998078925,0.001323557749293362,0.06699116580519959,0.0
Han Jin-hee,0.04395604395604396,0.00032932652725177014,0.4875427808454419,0.056317566902429665,0.0
Suhartini,0.03663003663003663,0.0002744387727098084,0.5085515083123933,0.05102095884870328,0.0
Kimelia Weathers,0.03663003663003663,0.0002744387727098084,0.7455688261848238,0.05393035149712087,0.0
Richard Zeman,0.03296703296703297,0.0002469948954388276,0.7323450167337223,0.034507971724934076,0.0
Terry Walters,0.03663003663003663,0.0002744387727098084,0.707578446021666,0.05427721706494198,0.0
Avrinder Kaur,0.02564102564102564,0.0001921071408968659,0.6538162833843896,0.049234199554758835,0.0
Sivagorn Muttamara,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Yasuko Matsuyuki,0.0695970695970696,0.000521433668148636,0.6905610937054969,0.09872775391652298,0.006577292324847074
Aditya Roy Kapur,0.08791208791208792,0.0006586530545035403,0.7520067491284442,0.07173002743430666,0.001070340564412855
Ronald Peet,0.03663003663003663,0.0002744387727098084,0.7884183895786316,0.03500032218565008,0.0
Matthew Bacik,0.0695970695970696,0.000521433668148636,0.680578245614035,0.058901640287921754,0.0
Sönke Möhring,0.03296703296703297,0.0002469948954388276,0.803936522252359,0.029488403718449935,0.0
Andrea Grano,0.02564102564102564,0.0001921071408968659,0.5752545815182833,0.052749611220416305,0.0
Dominic MacHale,0.029304029304029304,0.00021955101816784674,0.0008941367906337378,0.06486223777538998,0.0
Pamela Chabora,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Alex Ekubo,0.05860805860805861,0.0004391020363356935,0.6158519858163234,0.06011560716297852,0.00020411951290715582
Lannick Gautry,0.03296703296703297,0.0002469948954388276,0.7209129454861173,0.04495753027773675,0.0
Sanjay Narvekar,0.07326007326007326,0.0005488775454196168,0.6640083255737524,0.10501900801571427,0.0010680507295469602
Dania Gelderblom,0.03296703296703297,0.0002469948954388276,0.667136269082184,0.05790947428034078,0.0
Alison Chand,0.03663003663003663,0.0002744387727098084,0.7355309221742903,0.05273960413265315,0.0
Georges Diab,0.029304029304029304,0.00021955101816784674,0.4013175535876851,0.05524268098370007,0.0
Ashwini Apte,0.01098901098901099,8.233163181294254e-05,0.570382708033387,0.01568466559044463,0.0
Diana Kent,0.04395604395604396,0.00032932652725177014,0.7657391908536777,0.03935961833592726,0.0
Shafin Karim,0.02564102564102564,0.0001921071408968659,0.6998862658838063,0.05130430550127991,0.0
Daniel Zovatto,0.06593406593406594,0.0004939897908776552,0.8371058846276015,0.042624591544063894,0.0
Samantha Liana Cole,0.06227106227106227,0.0004665459136066743,0.7402965387527783,0.05117129072221755,0.0
Ralph Macchio,0.10622710622710622,0.0007958724408584445,0.709292392665317,0.21422526646106477,0.006651460377317505
Supasit Chinvinijkul,0.029304029304029304,0.00021955101816784674,0.5896618982533112,0.043322482453981695,0.0
Vidya Balan,0.2893772893772894,0.0021680663044074864,0.7938289471099382,0.26017758558311727,0.020142621215086625
Annabel Armour,0.03296703296703297,0.0002469948954388276,0.8117910187900945,0.027226823738952743,0.0
Priya Tendulkar,0.05128205128205128,0.0003842142817937318,0.6838492043345574,0.03346568710549409,0.0
Morena Baccarin,0.1391941391941392,0.001042867336297272,0.8498163362588675,0.09085712547534083,0.001189438481654914
Jason Wiles,0.07326007326007326,0.0005488775454196168,0.8024252533476306,0.06724649108634419,0.0012418825036551052
Shubham Chintamani,0.03663003663003663,0.0002744387727098084,0.6740093739054046,0.032285116669712045,0.0
George Slebi,0.08058608058608059,0.0006037652999615785,0.6148805266868536,0.06553365567985905,0.0
Blake Tuomy-Wilhoit,0.05860805860805861,0.0004391020363356935,0.7377151933012431,0.05005206858966223,0.0
Michael Kranz,0.03296703296703297,0.0002469948954388276,0.6324994130383741,0.05274402567194873,0.0
Loveleen Mishra,0.12454212454212454,0.0009330918272133486,0.7490191474769692,0.10978694426887978,0.0029467441105751253
Angeline Yap,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Wyatt Cenac,0.0,0.0,0.0,0.0,0.0
Linden Ashby,0.11355311355311355,0.0008507601954004061,0.8421067255727365,0.1166389043014932,0.024361549820782636
Rodrigo Duarte Clark,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Swati Semwal,0.047619047619047616,0.000356770404522751,0.6333850582820002,0.04855680200683523,5.44297784182234e-05
Tony Danza,0.01098901098901099,8.233163181294254e-05,0.6836178263492975,0.031191677807718268,0.0
Yankel Stevan,0.08791208791208792,0.0006586530545035403,0.6715005012933923,0.0629958084237981,0.0
Bárbara de Regil,0.07326007326007326,0.0005488775454196168,0.6751617897679807,0.07827824551591099,0.0008235103455717422
Cain Velasquez,0.0695970695970696,0.000521433668148636,0.8386172928325849,0.06156048924846209,0.0012900289840661887
Schuyler Fisk,0.03296703296703297,0.0002469948954388276,0.7717252223290277,0.029835764973441776,0.0
Rocco Siffredi,0.0,0.0,0.0,0.0,0.0
Lauren Bacall,0.047619047619047616,0.000356770404522751,0.7921172480936729,0.04630050858656286,0.0
Aditya Hitkari,0.03296703296703297,0.0002469948954388276,0.6790723728433788,0.03534809879838343,0.0
Abdulaziz Alshehri,0.029304029304029304,0.00021955101816784674,0.001049368872340984,0.0655727240496056,0.0
Crystal Kay,0.09157509157509157,0.0006860969317745211,0.7633956965006516,0.09998136751769258,0.0055105501761122085
Andrew Sabiston,0.007326007326007326,5.4887754541961686e-05,0.00022353419765843444,0.06486223777538995,0.0
David Lee McInnis,0.05860805860805861,0.0004391020363356935,0.6702271169198787,0.06313464934427195,0.0
Joséphine Draï,0.040293040293040296,0.00030188264998078925,0.4989278820629112,0.0628878519502228,0.0
Zell Steele Morrow,0.054945054945054944,0.00041165815906471265,0.7133912388484805,0.05969553923108966,0.0
Thiti Mahayotaruk,0.09523809523809523,0.000713540809045502,0.5904574501246882,0.07060295666771071,0.0
Musskan Sethi,0.02197802197802198,0.00016466326362588507,0.6689807022674973,0.03799993990281108,0.0
Emre Kızılırmak,0.05128205128205128,0.0003842142817937318,0.5224016306197993,0.05801313255713735,0.0
Mrinalini Sharma,0.029304029304029304,0.00021955101816784674,0.648722119953765,0.031515265758962636,0.0
Savika Chaiyadej,0.07326007326007326,0.0005488775454196168,0.5095540330377033,0.13881347199861369,0.003907221865915419
Krishna Abhishek,0.03296703296703297,0.0002469948954388276,0.6686744329714941,0.027047402638302003,0.0
Saphia Stoney,0.03663003663003663,0.0002744387727098084,0.5670424248093924,0.055359806250497134,0.0
Eloise Smyth,0.040293040293040296,0.00030188264998078925,0.7772071881471222,0.03519314322414034,0.0
Regina Hall,0.20512820512820512,0.0015368571271749273,0.8928397825862805,0.16243524985490587,0.008543021034756279
Talia Balsam,0.07326007326007326,0.0005488775454196168,0.8694417350393021,0.05715756739424367,0.0015357078264141286
Maria del Carmen Farías,0.06593406593406594,0.0004939897908776552,0.7336835479810205,0.05298281696737917,0.0
Vance Larena,0.02197802197802198,0.00016466326362588507,0.586875801805727,0.03127172583604454,0.0
Sedky Sakhr,0.018315018315018316,0.0001372193863549042,0.0005588354941460861,0.06486223777538995,0.0
Denis Leary,0.029304029304029304,0.00021955101816784674,0.7804293945343934,0.023008011596689307,0.0
Anastasia Phillips,0.03296703296703297,0.0002469948954388276,0.642720433471002,0.04734221705226984,0.0
Emerald MacDonald,0.02564102564102564,0.0001921071408968659,0.7579497567868352,0.02923702103024615,0.0
Rudy Greatorex,0.02564102564102564,0.0001921071408968659,0.620997361883052,0.05530280314825577,0.0
Kang-ho Song,0.05860805860805861,0.0004391020363356935,0.6758506113028304,0.09892718395456022,0.005886391269823328
Chen Bo-zheng,0.040293040293040296,0.00030188264998078925,0.4874506429484756,0.05033080921804041,0.0
