id,Degree,Closeness,PageRank,Betweenness,Degree_norm,Closeness_norm,PageRank_norm,Betweenness_norm,Community,country,genres_list
TV Thrillers,1,0.2506265664160401,0.0030792781391158265,0.0,0.0,0.20357856666983914,0.004940544133803891,0.0,1,,Eli Roth
Cosima Spender,6,0.3968253968253968,0.008826121417132389,0.011959576949373432,0.12195121951219512,0.7044529837251357,0.1219642673152285,0.03772915923781198,4,"Italy, United Kingdom","Crime TV Shows, Documentaries, Docuseries, International Movies, International TV Shows, Sports Movies"
Yorgos Lanthimos,6,0.4032258064516129,0.007692621197581348,0.006193337087508683,0.12195121951219512,0.7263806655777869,0.09888265372290414,0.019538266460194798,5,"France, United Kingdom","Comedies, Dramas, Independent Movies, International Movies, Romantic Movies, Thrillers"
Dramas,39,0.47393364928909953,0.04589675747995685,0.17154068427241928,0.926829268292683,0.9686243925850384,0.8768384900680981,0.5411634391479384,5,,"Adam Shankman, Anurag Kashyap, Ashutosh Gowariker, Ben Wheatley, Bong Joon Ho, Clay Glen, Clint Eastwood, Gerardo Olivares, Guillermo del Toro, Jalil Lespert, Jane Campion, Jeremy Saulnier, Joe Berlinger, Jun Lana, Justin G. Dyck, Kim Nguyen, Lasse Hallström, Maroun Baghdadi, Martin Scorsese, Mike Newell, Navaniat Singh, Noah Baumbach, Noam Murro, Patricia Font, Paul Weitz, Peter Chelsom, Philippe Aractingi, Priyadarshan, Quentin Tarantino, Robert Altman, Rohit Jugraj, Ron Howard, Sean Cisterna, Sion Sono, Terry Gilliam, Tim Burton, Vikramaditya Motwane, Yorgos Lanthimos, Youssef Chahine"
LGBTQ Movies,2,0.2932551319648094,0.004240198084666749,0.0006489637865927176,0.024390243902439025,0.3496232228367795,0.028580509201867152,0.002047301350840244,0,,"Jun Lana, Lygia Barbosa da Silva"
Stand-Up Comedy,1,0.273972602739726,0.0030032951951596025,0.0,0.0,0.28356164383561644,0.0033932934833369216,0.0,0,,Fernando Ayllón
Children & Family Movies,11,0.32786885245901637,0.01399347723371056,0.006537045184204491,0.24390243902439024,0.4682091720273916,0.2271878113384914,0.020622570492557817,0,,"Adam Shankman, Bruno Garotti, Clay Glen, Justin G. Dyck, Lasse Hallström, Martin Scorsese, Robert Altman, Robert Vince, Ron Howard, Sean Cisterna, Tim Burton"
Comedies,31,0.4444444444444444,0.03742158572832329,0.08056340500006964,0.7317073170731707,0.8675949367088609,0.7042574564470632,0.2541552722855478,0,,"Adam Shankman, Anurag Kashyap, Ashutosh Gowariker, Ben Wheatley, Bong Joon Ho, Bruno Garotti, Fernando Ayllón, Gerardo Olivares, Jeremy Saulnier, Jun Lana, Justin G. Dyck, Lasse Hallström, Martin Scorsese, Mateo Gil, McG, Mike Newell, Navaniat Singh, Noah Baumbach, Noam Murro, Patricia Font, Paul Weitz, Priyadarshan, Robert Altman, Robert Vince, Rohit Jugraj, Ron Howard, Scott Hicks, Terry Gilliam, Tim Burton, Vikramaditya Motwane, Yorgos Lanthimos"
Classic Movies,10,0.3257328990228013,0.01264150184833497,0.007566158073967431,0.21951219512195122,0.4608914361109966,0.19965735929858508,0.023869137177643197,5,,"Brian De Palma, Clint Eastwood, Jane Campion, Lasse Hallström, Maroun Baghdadi, Martin Scorsese, Mike Newell, Quentin Tarantino, Terry Gilliam, Youssef Chahine"
Ashutosh Gowariker,6,0.3968253968253968,0.007691775846196704,0.004580247447078931,0.12195121951219512,0.7044529837251357,0.09886543972181835,0.014449414557968653,0,United Kingdom,"Action & Adventure, Comedies, Dramas, International Movies, Music & Musicals, Romantic Movies"
Kobun Shizuno,4,0.3546099290780142,0.006356708283454069,0.0038778216999041416,0.07317073170731707,0.559823592782117,0.07167928389109672,0.01223345550021242,1,Japan,"Action & Adventure, Anime Features, International Movies, TV Shows"
Seung-uk Jo,3,0.29069767441860467,0.007899985276587472,0.010202020202020202,0.04878048780487805,0.3408614218428026,0.10310523565274561,0.03218455354890799,4,South Korea,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows"
British TV Shows,2,0.30959752321981426,0.004569959820040102,0.00023940187957499802,0.024390243902439025,0.4056119449778581,0.035295490656777506,0.0007552467511645386,3,,"Alastair Fothergill, Noam Murro"
