Actor,Degree,DegreeCentrality,Betweenness,Closeness,PageRank,Degree_norm,Betweenness_norm,Closeness_norm,PageRank_norm
Jim Cummings,35,0.035035035035035036,0.002113890702366595,0.3685181627568459,0.0010646448250424187,0.3431372549019608,0.02227275407428065,0.8829031051253273,0.2856356027557672
Patton Oswalt,47,0.04704704704704705,0.005822830188593393,0.3834367649081546,0.0014222086205108952,0.46078431372549017,0.06135154701311832,0.9186453873102375,0.39733085126740103
Christopher Meloni,39,0.03903903903903904,0.0020019617558639435,0.3816540290775084,0.0014322551267486805,0.38235294117647056,0.021093428247994605,0.9143742735373886,0.400469163996834
Nicole Byer,31,0.031031031031031032,0.0029267201451054735,0.35319076695914275,0.001072643060012292,0.30392156862745096,0.030837033325894485,0.8461814270347795,0.2881340795421095
Kohsuke Toriumi,61,0.06106106106106106,0.00011084517011111637,0.25342141730101597,0.0013171896814960357,0.5980392156862745,0.0011679067472328331,0.6071520452791356,0.36452519073814027
Megumi Han,51,0.05105105105105105,0.00020522834878508597,0.26430079126617895,0.0008599493767492126,0.5,0.0021623637099323417,0.633217064663268,0.22169314198074827
Gary Cole,42,0.04204204204204204,0.006624138399374883,0.4004264427028655,0.0012327929775515702,0.4117647058823529,0.06979443419572293,0.959349593495935,0.33816147343759795
Michael Douglas,38,0.03803803803803804,0.0015235459702962516,0.3800343553429973,0.001121435787975842,0.37254901960784315,0.01605265810539758,0.9104938271604938,0.30337587959154916
Sarah Shahi,39,0.03903903903903904,0.0025219227341028347,0.3664616997950332,0.0012194735067418455,0.38235294117647056,0.02657193429543207,0.8779761904761906,0.33400075688578246
Johnny Yong Bosch,29,0.029029029029029027,0.0020899985704868605,0.3104472262997318,0.0007087499511969967,0.28431372549019607,0.022021017512370497,0.7437756066813741,0.17446168950736735
Amy Poehler,39,0.03903903903903904,0.0009422183263962689,0.37497108833233694,0.0015047633203274205,0.38235294117647056,0.009927569596956861,0.8983631518842787,0.42311916604834493
Randall Park,46,0.04604604604604605,0.0021247765070074357,0.3832875677233654,0.0013493500794729972,0.45098039215686275,0.02238745104011463,0.9182879377431907,0.3745714081958204
Shaffy Bello,16,0.016016016016016016,0.0009279702944810879,0.20629299456524589,0.0014247651264126316,0.1568627450980392,0.009777446929529426,0.4942408376963351,0.39812944879219175
Tracy Morgan,38,0.03803803803803804,0.003318829562313448,0.37726888129032904,0.001260664009492175,0.37254901960784315,0.03496844684216822,0.9038682497127538,0.3468677850897685
Vijay Raaz,37,0.037037037037037035,0.0011727161992553406,0.2801618455770902,0.001206255205676082,0.3627450980392157,0.012356182595295598,0.6712172923777019,0.32987164358864995
M・A・O,54,0.05405405405405406,0.00041681938591219334,0.26565508334656124,0.0010792772583161454,0.5294117647058824,0.004391767117108481,0.6364617044228694,0.29020646057625055
Mahershala Ali,38,0.03803803803803804,0.002325690709694172,0.3850856329355157,0.0011663065851759272,0.37254901960784315,0.024504359270735063,0.9225957779515247,0.31739255272147876
Keegan-Michael Key,43,0.043043043043043044,0.0023942893489679435,0.37813783072900153,0.0013403710079933154,0.4215686274509804,0.025227140548245992,0.9059500959692898,0.3717665391541637
Adil Hussain,16,0.016016016016016016,0.000520077842517203,0.26522591519899,0.0005399603392306869,0.1568627450980392,0.005479737373791278,0.6354334948842217,0.12173544067096541
Loretta Devine,23,0.023023023023023025,0.0013844551889397381,0.3449051292188547,0.0008142819355631524,0.22549019607843138,0.01458714488672223,0.8263305322128851,0.20742761438312235
Ryan Reynolds,36,0.036036036036036036,0.0018907533507306511,0.38796732928280786,0.0011214469073932644,0.35294117647058826,0.019921694318821365,0.9294998030720757,0.3033793530586844
Toshiyuki Morikawa,48,0.04804804804804805,0.0004325510369808395,0.2677491299399427,0.0008870933650711175,0.47058823529411764,0.004557521758558049,0.6414786626800763,0.23017234082480278
Andy Richter,50,0.050050050050050046,0.0022276811100479742,0.37284218359161586,0.0018028966739616912,0.49019607843137253,0.023471692961453055,0.8932626797880394,0.5162496212169317
Ryotaro Okiayu,61,0.06106106106106106,0.00012461353292587022,0.25342141730101597,0.001056335216996929,0.5980392156862745,0.0013129754391170275,0.6071520452791356,0.28303985970952505
Laura Bailey,26,0.026026026026026026,0.003457786715864019,0.32180628848384485,0.001141449225602401,0.2549019607843137,0.036432552107605536,0.7709898725906567,0.3096276475770125
David Koechner,42,0.04204204204204204,0.0033013474714237295,0.37340752427939694,0.0014031308312035114,0.4117647058823529,0.03478424890295831,0.8946171341925702,0.3913713597172318
Zoe Saldana,44,0.044044044044044044,0.005568195578296676,0.3846345369188009,0.0014398359176571033,0.43137254901960786,0.05866862019595144,0.9215150331901601,0.40283724022592104
Lena Headey,46,0.04604604604604605,0.03838637929613134,0.41180980311415094,0.001483784069143835,0.45098039215686275,0.4044534492287677,0.9866220735785953,0.4165656986552929
Parker Posey,38,0.03803803803803804,0.00178790559722371,0.35990100440228323,0.0011595637268337928,0.37254901960784315,0.018838051385727524,0.8622579466569238,0.31528622862561584
Pavan Malhotra,32,0.03203203203203203,0.0011350708277407524,0.2828162644413003,0.001034546572215762,0.3137254901960784,0.011959536685059722,0.6775768016078093,0.27623355514399833
Harrison Ford,26,0.026026026026026026,0.00615655485598529,0.3753997900339364,0.0009185587540289284,0.2549019607843137,0.06486779666454036,0.8993902439024392,0.24000145239509807
Robert Patrick,43,0.043043043043043044,0.00557871445698161,0.3765478016242542,0.001348985079839149,0.4215686274509804,0.05877945109076754,0.9021406727828746,0.37445739015113577
Harvey Keitel,31,0.031031031031031032,0.0013150583371964863,0.3775580870253159,0.0010214887269958527,0.30392156862745096,0.013855953339933018,0.9045611345343044,0.27215456480619493
Neil Patrick Harris,51,0.05105105105105105,0.0201218992007966,0.40255375931714305,0.0015912497479132896,0.5,0.2120119606491767,0.9644462607274213,0.45013566812297606
Cuba Gooding Jr.,48,0.04804804804804805,0.002000779757027746,0.3659171801816676,0.0014920270960570865,0.47058823529411764,0.021080974260016306,0.8766716196136701,0.4191406431861211
Kazuyuki Okitsu,65,0.06506506506506507,0.00025781731866847575,0.2651545219512918,0.0013314768491389762,0.6372549019607843,0.0027164610395251955,0.6352624495289367,0.36898819499256935
Domhnall Gleeson,50,0.050050050050050046,0.001544667743609094,0.353571087239429,0.0014204730037398513,0.49019607843137253,0.016275205118865668,0.8470926058865758,0.3967886818726816
Jack McBrayer,53,0.05305305305305305,0.001810378738610992,0.3952845301159908,0.0014890432778386503,0.5196078431372549,0.019074836925696597,0.9470304975922953,0.41820856247312527
Dominic West,36,0.036036036036036036,0.001735573573012,0.3644280610614314,0.0011517262334006693,0.35294117647058826,0.018286661333170976,0.8731039585645579,0.31283796404230124
Romi Park,46,0.04604604604604605,6.962424371886496e-05,0.2512239349780793,0.0010263032900283226,0.45098039215686275,0.0007335874348763417,0.6018872736546799,0.2736585308709977
Rajpal Yadav,49,0.04904904904904905,0.0012071855632528104,0.28618508107177487,0.0018318263371562052,0.4803921568627451,0.01271936488591876,0.6856478791400349,0.5252866265312854
Hannah John-Kamen,59,0.05905905905905906,0.002271947063115848,0.3784283707449286,0.001624052504952338,0.5784313725490197,0.02393809582960542,0.9066461774875144,0.4603825447524817
Wataru Takagi,42,0.04204204204204204,6.162267725525139e-05,0.25096791058574497,0.0007616808498493053,0.4117647058823529,0.000649279896244588,0.6012738853503184,0.19099616518370843
Clancy Brown,39,0.03903903903903904,0.004445350772622348,0.3932331533129937,0.0012675592863362376,0.38235294117647056,0.04683790151576176,0.942115768463074,0.34902172145137644
Ricky Gervais,37,0.037037037037037035,0.0016721812178894214,0.37901079224665224,0.0011446118600423015,0.3627450980392157,0.01761873543981521,0.908041554444017,0.31061558663626015
Alia Shawkat,38,0.03803803803803804,0.0019641909251870253,0.38583981553037566,0.0011646734494594323,0.37254901960784315,0.02069546045244753,0.9244026635330983,0.3168823962067004
Stephanie Sheh,28,0.028028028028028028,0.010143352959231992,0.3323377358465078,0.0009474480814463918,0.27450980392156865,0.10687421336243784,0.796221322537112,0.2490258576791952
Jason Flemyng,43,0.043043043043043044,0.0012061374368534362,0.3536980427465167,0.0012174302902072886,0.4215686274509804,0.012708321428702223,0.8473967684021544,0.333362499932806
Chris Rock,44,0.044044044044044044,0.003756574888615489,0.38298952140320724,0.0016269049995819354,0.43137254901960786,0.03958069760280394,0.9175738724727838,0.46127360279742036
Rob Schneider,37,0.037037037037037035,0.0008500352163776455,0.35331744944370486,0.0015539322286441623,0.3627450980392157,0.008956293391924814,0.8464849354375897,0.43847847675900775
Blossom Chukwujekwu,18,0.018018018018018018,0.0012555738785977053,0.20637943621392188,0.0015332960793370228,0.17647058823529413,0.013229202526312848,0.49444793630840145,0.43203218702163604
Koji Yusa,56,0.056056056056056056,0.0002092873045129078,0.265011850699233,0.0010896830937456587,0.5490196078431373,0.0022051304067265314,0.6349206349206349,0.29345702002606244
Ben Stiller,43,0.043043043043043044,0.0020630262689402185,0.38796732928280786,0.0015956355756636363,0.4215686274509804,0.02173682711478129,0.9294998030720757,0.45150570649574356
Ramsey Nouah,12,0.012012012012012012,6.136796383957372e-06,0.1713128780954868,0.0010252560320231515,0.11764705882352941,6.465961391040426e-05,0.41043478260869565,0.2733313899674
Kate Walsh,16,0.016016016016016016,0.00042011678210579105,0.3331244670439801,0.0006071033115340762,0.1568627450980392,0.004426509733849853,0.7981061887047683,0.1427094628518492
Bruce Greenwood,38,0.03803803803803804,0.0038007214177773908,0.38523623349591285,0.001173378287483677,0.37254901960784315,0.040045842175394794,0.9229565897536176,0.31960160060796716
Susan Sarandon,37,0.037037037037037035,0.0030863001649730974,0.3775580870253159,0.00118206936490071,0.3627450980392157,0.032518428931495674,0.9045611345343044,0.3223165064911466
Jessica Chastain,41,0.04104104104104104,0.00221636392752336,0.37525678059011397,0.0012925164454744332,0.4019607843137255,0.023352450834647594,0.8990476190476191,0.35681780183594913
Helena Bonham Carter,39,0.03903903903903904,0.002024427597192867,0.36728152462678937,0.001254729517299966,0.38235294117647056,0.021330136871780467,0.8799403430275914,0.3450139772138043
Martin Lawrence,28,0.028028028028028028,0.0018594203682383563,0.3578093167631853,0.0010699519505363104,0.27450980392156865,0.01959155813312202,0.8572466400290593,0.2872934347522813
Kristen Stewart,30,0.03003003003003003,0.0013218916239175625,0.3711563862279763,0.0013244939272407208,0.29411764705882354,0.01392795144015986,0.8892238131122834,0.36680688019882446
Carla Gugino,25,0.025025025025025023,0.001404156447695203,0.36810502580308263,0.0010009951006952325,0.24509803921568626,0.014794724820123223,0.8819133034379671,0.2657527961943777
Judy Greer,48,0.04804804804804805,0.0038384822113304595,0.3841844965089895,0.001508882219949255,0.47058823529411764,0.04044370421599869,0.9204368174726989,0.4244058218079207
Aoi Yuki,61,0.06106106106106106,0.00010103789836878683,0.25342141730101597,0.001244127919324374,0.5980392156862745,0.0010645736130211164,0.6071520452791356,0.3417022657499724
Meryl Streep,30,0.03003003003003003,0.0009571092975171565,0.35382508945727337,0.0010325362870292677,0.29411764705882354,0.0100844665156724,0.8477011494252873,0.2756055852367247
Sean Bean,24,0.024024024024024024,0.007343908608401595,0.3765478016242542,0.0008284868713477435,0.23529411764705882,0.07737820607082405,0.9021406727828746,0.21186493117150954
Kristen Bell,52,0.05205205205205205,0.0013563388826868072,0.3795950092674563,0.0014393629710882372,0.5098039215686274,0.014290900821715653,0.9094412331406552,0.40268950187765506
Maria Bamford,46,0.04604604604604605,0.0014266330732587169,0.3708769009973829,0.0013480673698534828,0.45098039215686275,0.015031547070694349,0.8885542168674698,0.3741707172658782
Emma Stone,60,0.06006006006006006,0.0022378610770388053,0.3904276849183706,0.0016784818964950695,0.5882352941176471,0.02357895295413727,0.9353943717796274,0.47738511741713613
Yuhko Kaida,37,0.037037037037037035,0.02008299542274114,0.33022093498124344,0.0007014809728043908,0.3627450980392157,0.2116020556904106,0.791149849145156,0.1721910168098588
Kenji Nojima,62,0.062062062062062065,0.00022959015282957452,0.26544032580141447,0.0011335341772373087,0.6078431372549019,0.002419048915880426,0.6359471840474266,0.30715515649898745
Emma Roberts,37,0.037037037037037035,0.001305915266728956,0.363620911424529,0.0011864010770477533,0.3627450980392157,0.013759618482232411,0.8711701734957549,0.3236696403119546
Toyin Abraham,13,0.013013013013013013,0.0004678956081761664,0.20616346777920658,0.0011401881495842238,0.12745098039215685,0.0049299255641157775,0.49393051485977396,0.3092337145193946
Fortune Feimster,28,0.028028028028028028,0.000933280921203134,0.3376925091014909,0.00123682919311956,0.27450980392156865,0.00983340170658011,0.8090503942406582,0.33942230047497307
Luke Wilson,42,0.04204204204204204,0.003325942019004828,0.37171662228266006,0.0013966400241364049,0.4117647058823529,0.035043386383069614,0.8905660377358491,0.38934377102511697
Manoj Bajpayee,34,0.03403403403403403,0.000719512871055885,0.2687719096996041,0.0012462405343394325,0.3333333333333333,0.007581060464652232,0.6439290586630285,0.34236220129743805
Rory Kinnear,46,0.04604604604604605,0.0010638268219250967,0.35382508945727337,0.0013308867768139054,0.45098039215686275,0.01120888282248195,0.8477011494252873,0.3688038690741629
Kulbhushan Kharbanda,33,0.03303303303303303,0.0005777778070226588,0.26289005845984764,0.0010958300491784108,0.3235294117647059,0.006087686080924513,0.62983720309581,0.2953771968542327
Radhika Apte,13,0.013013013013013013,2.1936875004506766e-05,0.2256698852346046,0.000541565756485865,0.12745098039215685,0.00023113523399606703,0.5406643757159221,0.12223693853387696
Mikako Komatsu,61,0.06106106106106106,0.0002488659397452033,0.265368817092955,0.001068931204667677,0.5980392156862745,0.0026221459166285662,0.6357758620689655,0.28697457567060375
Koichi Yamadera,32,0.03203203203203203,0.017695792883481113,0.3298891657900365,0.000668706624291847,0.3137254901960784,0.1864495844567223,0.7903549899531145,0.16195301439376064
Alison Pill,50,0.050050050050050046,0.0025178194186907046,0.36948576483460205,0.001578048358120415,0.49019607843137253,0.026528700208181835,0.8852213053263316,0.44601183754420576
Raghuvir Yadav,29,0.029029029029029027,7.364400936069764e-05,0.2267086418985153,0.0008417521971819985,0.28431372549019607,0.0007759412100628014,0.5431530494821634,0.2160087339961317
Ron Perlman,31,0.031031031031031032,0.0024602284076928613,0.3657813030260116,0.001059813327816695,0.30392156862745096,0.025921899476522386,0.8763460824359451,0.28412634681277266
Kathryn Hahn,54,0.05405405405405406,0.002693148339723142,0.38644529189841076,0.0016586849931276677,0.5294117647058824,0.028376032208787427,0.9258532757944291,0.47120099008264016
Andrea Riseborough,55,0.055055055055055056,0.002789896042119513,0.3638895637417987,0.0015813091027963631,0.5392156862745098,0.029395402690105897,0.8718138160325083,0.4470304241335886
Common,48,0.04804804804804805,0.0026434139067324502,0.3837355080050834,0.001361909381667017,0.47058823529411764,0.027852011362399617,0.9193611219322165,0.37849466440204727
Sean Astin,31,0.031031031031031032,0.0037331033977016873,0.36976315654994335,0.0011521433084301848,0.30392156862745096,0.03933339307362722,0.8858858858858859,0.31296824932190764
Sharat Saxena,34,0.03403403403403403,0.0003886218107925571,0.25231789166215396,0.0011556184416345774,0.3333333333333333,0.004094666772503343,0.6045081967213115,0.31405380628207774
Saif Ali Khan,36,0.036036036036036036,0.001341845975591034,0.28008218625221754,0.0011796069132549145,0.35294117647058826,0.01413819805652341,0.6710264429911856,0.32154728949543643
Hiro Shimono,51,0.05105105105105105,0.00016026318598454052,0.2646558433769611,0.0009480169395097481,0.5,0.001688593702880738,0.6340677055346589,0.2492035567179672
Angela Bassett,42,0.04204204204204204,0.0025741283473594573,0.37944878622844724,0.0012749661751273419,0.4117647058823529,0.027121992434227984,0.9090909090909091,0.3513354743947819
Dylan McDermott,36,0.036036036036036036,0.0011604922980694597,0.36618923756470223,0.0011569623699510029,0.35294117647058826,0.012227386936827246,0.8773234200743494,0.3144736206178337
George Lopez,44,0.044044044044044044,0.002843878822046028,0.38750946068019243,0.0014638091090036676,0.43137254901960786,0.029964185730876735,0.928402832415421,0.4103259502100042
Aamir Khan,30,0.03003003003003003,0.001035372685071119,0.28200659863986516,0.0009549769421929571,0.29411764705882354,0.010909079246149905,0.6756369882622387,0.2513777120412827
Melissa Leo,33,0.03303303303303303,0.002138750393541293,0.36215038567979746,0.0010812947290249585,0.3235294117647059,0.02253468520784244,0.8676470588235294,0.29083667508633704
Cate Blanchett,33,0.03303303303303303,0.003360986577053215,0.3663254180174969,0.0011340764332936747,0.3235294117647059,0.03541262913633956,0.8776496838973598,0.3073245456422406
Yui Horie,51,0.05105105105105105,0.0013504606263094027,0.2843675083859842,0.0010910312741274845,0.5,0.014228965283358383,0.6812933025404158,0.2938781626157065
Jacki Weaver,29,0.029029029029029027,0.009401506031845445,0.3832875677233654,0.0009949642416251796,0.28431372549019607,0.09905783281071721,0.9182879377431907,0.26386888537593023
Jennifer Garner,32,0.03203203203203203,0.0024389815376280504,0.3663254180174969,0.0010494324508379116,0.3137254901960784,0.0256980343962361,0.8776496838973598,0.2808835838468109
Liam Neeson,28,0.028028028028028028,0.001323391453542324,0.3656455267442647,0.0009537880758573472,0.27450980392156865,0.013943754213854942,0.8760207869339273,0.2510063357372889
John Abraham,20,0.02002002002002002,0.00019485706752998737,0.248749759860871,0.0007128843149693681,0.19607843137254902,0.0020530879576091984,0.595959595959596,0.17575317593536963
Rajit Kapoor,25,0.025025025025025023,0.0006503991615256174,0.26601378586255714,0.0007851068158868885,0.24509803921568626,0.006852852211592817,0.6373210910072914,0.1983139337367711
Minako Kotobuki,49,0.04904904904904905,0.00032044072252988197,0.26401743474914213,0.0009512337439975102,0.4803921568627451,0.0033762849707899114,0.6325381935138035,0.25020841733648475
Uma Thurman,49,0.04904904904904905,0.0017409946826416876,0.3818019569957555,0.0014618640301852588,0.4803921568627451,0.018343780200034136,0.9147286821705427,0.409718349371356
Terry Crews,38,0.03803803803803804,0.0030654036551075715,0.3585908442115213,0.0014171935389384732,0.37254901960784315,0.0322982553791334,0.8591190389515836,0.3957642475182606
Jane Krakowski,33,0.03303303303303303,0.0009507140511952286,0.3712962868635692,0.0010325176997964041,0.3235294117647059,0.0100170837752056,0.8895589898228421,0.27559977898446947
Amber Heard,32,0.03203203203203203,0.0012789686564270862,0.36241686867146766,0.001030755452432704,0.3137254901960784,0.013475698777340811,0.8682855040470935,0.2750492907646832
Hiroyuki Yoshino,58,0.058058058058058054,0.00021247763220241247,0.26508316712837704,0.001022047162101699,0.5686274509803921,0.0022387449091060318,0.635091496232508,0.27232900793694703
James Remar,16,0.016016016016016016,0.00048648879201159415,0.33133166802860714,0.0006082641356432166,0.1568627450980392,0.0051258303999527225,0.7938109653548604,0.14307207936669755
Tony Todd,12,0.012012012012012012,0.0013766471501956716,0.34466376803675614,0.0004759412470317214,0.11764705882352941,0.014504876429533619,0.8257522743177047,0.10173725152744777
George Clooney,37,0.037037037037037035,0.0013461794114945562,0.3610883610883611,0.001230046990978557,0.3627450980392157,0.014183856780537735,0.8651026392961877,0.337303686221528
Kate Winslet,52,0.05205205205205205,0.0014215048150421506,0.39011843526695017,0.0014182891183583265,0.5098039215686274,0.014977513797375575,0.9346534653465347,0.39610648299376344
Ben Mendelsohn,24,0.024024024024024024,0.0007967227995792476,0.3561276388463663,0.0008369217392071109,0.23529411764705882,0.00839457355128835,0.8532176428054954,0.2144998026927732
Michael Jai White,11,0.011011011011011011,0.0004540425080420563,0.3141100283957427,0.0005802570977364944,0.10784313725490197,0.004783964047700578,0.7525510204081634,0.13432328237239483
Ewan McGregor,31,0.031031031031031032,0.001199269626053302,0.3587214308263107,0.0010110824037482956,0.30392156862745096,0.012635959569686132,0.8594319009468319,0.2689038529725055
Pedro Pascal,31,0.031031031031031032,0.013900677939630684,0.36348673396643877,0.0012731870609693414,0.30392156862745096,0.146462814216721,0.8708487084870848,0.35077971735078906
Allison Janney,33,0.03303303303303303,0.0012580202452955732,0.36228357817177237,0.0010308061007343542,0.3235294117647059,0.013254978373557989,0.8679661640308937,0.27506511220609087
Kensho Ono,66,0.06606606606606606,0.00011222707892919437,0.25270627220345027,0.0012089033145789518,0.6470588235294118,0.0011824670625905159,0.6054386865059005,0.3306988559231772
Luis Guzmán,34,0.03403403403403403,0.0012811812607523103,0.3840347169781868,0.0011805544138421256,0.3333333333333333,0.01349901161557991,0.9200779727095517,0.32184326832465426
Nick Offerman,41,0.04104104104104104,0.00391974733345743,0.38614231636575813,0.0013855934927462757,0.4019607843137255,0.0412999443602616,0.9251274010192081,0.38589307192065236
Will Ferrell,41,0.04104104104104104,0.0035309568835763592,0.38062173456300197,0.0013782402978463571,0.4019607843137255,0.037203500742370006,0.9119010819165378,0.38359609179540005
Anthony Anderson,28,0.028028028028028028,0.001520631359140949,0.3515521231438434,0.0009402518182129651,0.27450980392156865,0.016021948656980246,0.8422555317630265,0.24677789963534566
Mike Colter,22,0.022022022022022022,0.0015478772825862912,0.3432226651738847,0.0008260006874728973,0.21568627450980393,0.016309022038657642,0.8222996515679443,0.21108830073726007
Ranvir Shorey,31,0.031031031031031032,0.0013094568471735848,0.279684568157027,0.0010411640395662442,0.30392156862745096,0.01379693391684272,0.6700738216922204,0.27830070978772087
Ken Jeong,35,0.035035035035035036,0.001284956554038231,0.37468583075277634,0.0010810628755855796,0.3431372549019608,0.013538789537315151,0.897679726131609,0.2907642490525553
John Cleese,29,0.029029029029029027,0.0013970181383715014,0.3671446325192132,0.0013320106822302885,0.28431372549019607,0.014719512886083799,0.8796123742079761,0.369154952982482
Maaya Sakamoto,43,0.043043043043043044,0.00015385128854942084,0.2640882169032303,0.0010070234136287802,0.4215686274509804,0.0016210355199708796,0.6327077747989276,0.2676359116544771
Emile Hirsch,25,0.025025025025025023,0.0008690100590649794,0.3693472249902697,0.000912146064513794,0.24509803921568626,0.009156219530158927,0.8848893888263968,0.23799826594809656
Jason Isaacs,36,0.036036036036036036,0.001608652945772837,0.36659808301043884,0.0011417032357293527,0.35294117647058826,0.016949377473467864,0.8783029400818758,0.30970699488402154
Seema Biswas,30,0.03003003003003003,0.0005401974191812371,0.27960517997418366,0.0009809166983192946,0.29411764705882354,0.005691724863312367,0.6698836219131422,0.25948073461678245
Tom Kenny,31,0.031031031031031032,0.002303240333303642,0.3707373161644897,0.001113178731537354,0.30392156862745096,0.02426781359140476,0.8882197967632669,0.3007965525384197
Tomokazu Seki,38,0.03803803803803804,4.9197502226646694e-05,0.25090398600332375,0.000694982434593005,0.37254901960784315,0.0005183635402418015,0.6011207335710647,0.17016101307435175
Robert De Niro,20,0.02002002002002002,0.005184178017540173,0.37101659097892625,0.0007526661504517868,0.19607843137254902,0.054622465547861494,0.8888888888888891,0.18818016674587923
John Malkovich,33,0.03303303303303303,0.002741377165717844,0.37213791048320705,0.0010939508875770245,0.3235294117647059,0.028884189408905993,0.8915753683415187,0.2947901871381473
Colin Farrell,25,0.025025025025025023,0.0007210030822958023,0.35331744944370486,0.0008715573361162314,0.24509803921568626,0.007596761895397089,0.8464849354375897,0.225319219124586
Kiernan Shipka,24,0.024024024024024024,0.0020431085339239503,0.3696244086487989,0.0008334680782222893,0.23529411764705882,0.02152696630540388,0.8855534709193246,0.21342095319273036
Sachin Khedekar,20,0.02002002002002002,0.0005265025267668625,0.2767769174063077,0.0006899186838181836,0.19607843137254902,0.005547430283428171,0.6631076144984547,0.16857920611189453
Ken Marino,32,0.03203203203203203,0.0008857540222962738,0.3597695577242692,0.001362245401087715,0.3137254901960784,0.009332640276445337,0.8619430241051863,0.3785996296506973
Alison Brie,36,0.036036036036036036,0.011156325123059198,0.3905824936752772,0.001230058297785404,0.35294117647058826,0.11754727222198837,0.9357652656621729,0.3373072182250939
Kelly Macdonald,50,0.050050050050050046,0.0019263804656513416,0.35067605875722646,0.001415570454482453,0.49019607843137253,0.02029707511221636,0.8401566393734425,0.3952572308013332
Michael Cera,52,0.05205205205205205,0.0020834701559686764,0.38388505418902924,0.00160833970188894,0.5098039215686274,0.021952231661287614,0.9197194076383476,0.4554742026182308
Clint Dyer,53,0.05305305305305305,0.0014606397725586452,0.34346201152337835,0.0014540646305462774,0.5196078431372549,0.015389854550611521,0.8228730822873083,0.40728198447099967
Natasha Lyonne,30,0.03003003003003003,0.0013332106160090214,0.36618923756470223,0.0009435001511355432,0.29411764705882354,0.014047212633247824,0.8773234200743494,0.24779260905960523
Mike Vogel,27,0.02702702702702703,0.0006670757661655715,0.3475825861146962,0.0008916889964476617,0.2647058823529412,0.007028563242216996,0.8327452364149612,0.2316079173433886
Alec Baldwin,33,0.03303303303303303,0.0009818524465963654,0.36215038567979746,0.000986557098036284,0.3235294117647059,0.010345169717520777,0.8676470588235294,0.26124267432118864
Anthony Mackie,41,0.04104104104104104,0.0015970660854879811,0.37468583075277634,0.0012418024395497347,0.4019607843137255,0.016827293919512723,0.897679726131609,0.34097583582437885
Danny McBride,49,0.04904904904904905,0.002097380150240125,0.3735491274361203,0.0014722848083895776,0.4803921568627451,0.022098792635909328,0.894956389836936,0.4129735766230161
Patricia Clarkson,27,0.02702702702702703,0.0018629790304796217,0.3565143138071115,0.000941287873881801,0.2647058823529412,0.019629053548019484,0.8541440463264568,0.24710154116972105
Hassan Hosny,2,0.002002002002002002,0.0,0.002002002002002002,0.0010017028949213663,0.0196078431372549,0.0,0.0047964360041623305,0.265973895905772
Rosemarie DeWitt,50,0.050050050050050046,0.002108113535428417,0.3612207733953242,0.0013792421372428657,0.49019607843137253,0.022211883652590424,0.8654198753208655,0.38390904490133504
Vera Farmiga,34,0.03403403403403403,0.0017141508920407729,0.36135328284998136,0.0011127867701701388,0.3333333333333333,0.018060943842503303,0.8657373440939106,0.3006741122274237
David Harbour,31,0.031031031031031032,0.0021941690763399415,0.3744010068601479,0.0010523516611404809,0.30392156862745096,0.023118597465800236,0.8969973394146712,0.2817954824347985
Sandra Oh,10,0.01001001001001001,0.0002395526044918421,0.31765528830991585,0.00044436342561810015,0.09803921568627451,0.0025240170845762704,0.7610448242502419,0.0918730184732336
Sam Neill,16,0.016016016016016016,0.0005426157799976721,0.34238757353112587,0.0005965729234878034,0.1568627450980392,0.0057172056299702794,0.8202989224887035,0.13941999584020354
Idris Elba,21,0.02102102102102102,0.0010801230447942056,0.3431031170494772,0.0008214721875877118,0.20588235294117646,0.011380586006519318,0.8220132358063392,0.20967369465445465
Michael Smiley,49,0.04904904904904905,0.0018031379182807236,0.36550985122413693,0.0013848535487557697,0.4803921568627451,0.01899854489681754,0.8756957328385899,0.3856619293135101
James Purefoy,30,0.03003003003003003,0.0015305116005942833,0.3629510129141669,0.0009506236561184051,0.29411764705882354,0.01612605062773884,0.8695652173913043,0.2500178389889725
Mai Nakahara,44,0.044044044044044044,0.0008252407466741491,0.27960517997418366,0.0008226481482816331,0.43137254901960786,0.008695049456517029,0.6698836219131422,0.21004103951322414
Jeff Bennett,27,0.02702702702702703,0.0011250298115354973,0.3612207733953242,0.0010062824558291102,0.2647058823529412,0.011853740730545546,0.8654198753208655,0.2674044523551307
Shinichiro Miki,44,0.044044044044044044,0.0005075173557104838,0.2688452644784523,0.0008375239207041628,0.43137254901960786,0.005347395321581056,0.6441048034934499,0.21468791125637704
Denzel Washington,24,0.024024024024024024,0.0007600093075426616,0.3605596812038979,0.000846512196484027,0.23529411764705882,0.00800774627662203,0.8638360175695462,0.2174956555236837
Tina Mba,12,0.012012012012012012,0.01714770333118114,0.2586109343788525,0.0009629114396442491,0.11764705882352941,0.18067470508599937,0.6195851929640327,0.2538562785960308
Yuki Ono,48,0.04804804804804805,0.00043397609206010973,0.26840573543570817,0.0008890098851829867,0.47058823529411764,0.0045725366792856706,0.6430517711171662,0.23077102053702672
Kazuya Nakai,51,0.05105105105105105,7.852957891822725e-05,0.2527711185653192,0.0012929580550327005,0.5,0.0008274174236370536,0.6055940467025916,0.35695575117528633
Zachary Quinto,35,0.035035035035035036,0.0008958732826609446,0.35268494416364093,0.0011995891190294,0.3431372549019608,0.009439260641095033,0.8449695667740781,0.3277893013212353
