Actor,Degree,DegreeCentrality,Betweenness,Closeness,PageRank,Degree_norm,Betweenness_norm,Closeness_norm,PageRank_norm,Community_Louvain
Ryan Phillippe,30,0.03003003003003,0.0018950282535487,0.3618842942869394,0.0010083997617222,0.2941176470588235,0.0199667363160503,0.867009551800147,0.2680658532321444,6
Cassandra Morris,21,0.021021021021021,0.0004154694897634,0.2801618455770902,0.0006527304272362,0.2058823529411764,0.0043775440993747,0.6712172923777019,0.1569623936345885,1
Winona Ryder,31,0.031031031031031,0.0012736871040532,0.3771244445057615,0.0009541449335685,0.3039215686274509,0.0134200503386487,0.9035222052067382,0.2511178104202411,5
Kate Bosworth,45,0.045045045045045,0.0010622541842641,0.3791566778479789,0.001276740282407,0.4411764705882353,0.0111923129157073,0.9083910700538878,0.3518896673975575,2
Becky Ann Baker,20,0.02002002002002,0.0006003965702871,0.3283496830163497,0.0007499913939219,0.196078431372549,0.0063260059482146,0.7866666666666667,0.187344630265133,5
Russell Peters,34,0.034034034034034,0.0141474815345207,0.3864452918984107,0.0010685175483712,0.3333333333333333,0.1490632304858692,0.9258532757944292,0.2868453583297756,5
Chloë Sevigny,38,0.038038038038038,0.0012799732176739,0.3540794568831952,0.0011538892381481,0.3725490196078431,0.0134862832155892,0.8483105679367363,0.313513640259715,5
Jimmy Shergill,19,0.019019019019019,0.0001884180048913,0.2655834588970205,0.0006853527888071,0.1862745098039215,0.0019852435518132,0.636290105149636,0.1671529185950892,0
Jack Whitehall,24,0.024024024024024,0.0009038333866084,0.34868992886692,0.0007932240704577,0.2352941176470588,0.0095231313149336,0.8353982300884956,0.2008495896896875,5
Johny Lever,28,0.028028028028028,0.0001046663729078,0.2662294727159592,0.0009971132150938,0.2745098039215686,0.0011028045967625,0.6378378378378379,0.2645401785232502,0
Bryan Cranston,32,0.032032032032032,0.0014851976187492,0.3749710883323369,0.0010326341139658,0.3137254901960784,0.0156486053309546,0.8983631518842787,0.2756361442702038,5
Demet Akbağ,2,0.002002002002002,0.0019879599037915,0.2423841163998644,0.0007465439909747,0.0196078431372549,0.0209458994247478,0.5807086614173229,0.1862677356416064,6
Aasif Mandvi,44,0.044044044044044,0.0009378280873658,0.3844844063423298,0.0012539274711134,0.4313725490196078,0.0098813123736563,0.9211553473848556,0.3447634352147228,2
Mario Casas,8,0.008008008008008,0.0012190334325471,0.2280206132057984,0.0013535139187744,0.0784313725490196,0.0128441985297778,0.5462962962962963,0.3758721021459125,7
Jodie Whittaker,40,0.04004004004004,0.0011614961668653,0.345873963851492,0.0011565733015668,0.392156862745098,0.0122379640791501,0.8286516853932585,0.3143520840125881,6
Giancarlo Esposito,18,0.018018018018018,0.0007870433045614,0.3349367728830497,0.0007124357305806,0.1764705882352941,0.0082925867211021,0.8024481468888134,0.1756130478088436,4
Jennifer Coolidge,27,0.027027027027027,0.0006279382005883,0.3505512630067791,0.0008940648972398,0.2647058823529412,0.0066161950094638,0.8398576512455517,0.2323500977117171,5
Kristin Scott Thomas,12,0.012012012012012,0.0002387726123144,0.3097638519022166,0.0005300725914844,0.1176470588235294,0.0025157987912052,0.7421383647798742,0.1186467206838264,6
Mohnish Bahl,23,0.023023023023023,0.0001917600177706,0.2774786053659293,0.0009629572512372,0.2254901960784313,0.0020204562668749,0.6647887323943662,0.2538705891535555,0
Bob Balaban,27,0.027027027027027,0.0013959563460082,0.3533174494437048,0.0009186372744992,0.2647058823529412,0.0147083254390893,0.8464849354375897,0.2400259805032544,6
Prakash Raj,17,0.017017017017017,9.29280516193732e-05,0.239031557643545,0.0005911137574738,0.1666666666666666,0.0009791251922358,0.5726765348216453,0.1377146696513675,0
Manoj Pahwa,24,0.024024024024024,5.844620308976439e-05,0.2263960121923808,0.0008382083899633,0.2352941176470588,0.0006158113598477,0.5424040450471157,0.2149017247491779,0
Frank Grillo,21,0.021021021021021,0.0010526580704543,0.3404939678703937,0.0007908002574727,0.2058823529411764,0.0110912046215488,0.8157621845834773,0.2000924425815689,5
Josh Duhamel,39,0.039039039039039,0.0013119621505931,0.3735491274361203,0.0011387884998106,0.3823529411764705,0.0138233307437377,0.894956389836936,0.3087964939974432,2
Alice Eve,44,0.044044044044044,0.001643056392208,0.3521805681262241,0.001218479779424,0.4313725490196078,0.0173118652316581,0.8437611726850196,0.3336903378189678,6
Konkona Sen Sharma,22,0.022022022022022,0.0006085874236963,0.2700984505207154,0.0008236199157289,0.2156862745098039,0.0064123078858876,0.6471072114066356,0.2103445987882411,0
Michael Kelly,44,0.044044044044044,0.00109068160838,0.3538250894572733,0.0012497176678646,0.4313725490196078,0.0114918350365009,0.8477011494252873,0.3434483831148523,6
Saurabh Shukla,26,0.026026026026026,0.0003313764965554,0.2518019041536424,0.0008334295125206,0.2549019607843137,0.0034915084330105,0.6032719836400818,0.2134089060960103,0
Haluk Bilginer,10,0.01001001001001,0.0058746641694561,0.3203411541622924,0.0005573802501283,0.0980392156862745,0.0618976894920808,0.7674796747967481,0.1271770466205302,6
Paul Dobson,17,0.017017017017017,0.0020241770582227,0.3261751818043208,0.0007884889922639,0.1666666666666666,0.0213274970981808,0.7814569536423841,0.1993704529809842,4
Stephen Tobolowsky,27,0.027027027027027,0.0029807007686668,0.3686560812309315,0.0008684450107255,0.2647058823529412,0.0314057936463846,0.8832335329341316,0.2243469955315629,5
Javed Sheikh,12,0.012012012012012,0.000224912599253,0.2760014146957268,0.0004365273754572,0.1176470588235294,0.0023697644375667,0.661249649761838,0.0894252047371817,0
Yukari Tamura,47,0.047047047047047,6.282873799149986e-05,0.2514804822693513,0.0009932416832831,0.4607843137254901,0.0006619874095266,0.6025019147306613,0.263330795153919,1
Mark Ruffalo,42,0.042042042042042,0.0018691737564892,0.3793026757986327,0.0013541727923834,0.4117647058823529,0.0196943235304337,0.9087408548324992,0.3760779201074212,5
Hugh Jackman,43,0.043043043043043,0.0006891146458644,0.3771244445057615,0.0012334926800678,0.4215686274509804,0.0072607732363552,0.9035222052067382,0.3383800454726592,2
Colin O'Donoghue,21,0.021021021021021,0.0014544889550886,0.3464822543260813,0.0008392680415269,0.2058823529411764,0.0153250472052215,0.8301090397467465,0.2152327371341683,4
Cam Gigandet,16,0.016016016016016,0.0003693797299962,0.325851488272924,0.000586487575984,0.1568627450980392,0.0038919249122108,0.780681442275885,0.1362695499336721,5
Joke Silva,13,0.013013013013013,0.0004031921756259,0.2061634677792065,0.0009352318209791,0.1274509803921568,0.0042481856617926,0.4939305148597739,0.2452097603391784,3
Sam Vincent,13,0.013013013013013,0.0030151255874757,0.3266077748836369,0.000771728169065,0.1274509803921568,0.031768506592008,0.7824933687002652,0.1941347318699796,4
Margaret Cho,21,0.021021021021021,0.0003148158389074,0.3456312452803681,0.0006905856089331,0.2058823529411764,0.0033170190638637,0.8280701754385965,0.168787539190907,5
Ali Nuhu,10,0.01001001001001,0.0004913564922471,0.2060341035450845,0.0008708846563451,0.0980392156862745,0.0051771183355743,0.4936205814683121,0.2251090884146062,3
Jennifer Ehle,24,0.024024024024024,0.0016809337149893,0.352306526841577,0.0008487349254287,0.2352941176470588,0.0177109550684002,0.8440629470672391,0.2181899882973216,5
Hiroaki Hirata,43,0.043043043043043,0.0001883216847045,0.2635935373425339,0.0007999538132093,0.4215686274509804,0.001984228685798,0.6315226117206315,0.2029518167568137,1
Haruka Tomatsu,41,0.041041041041041,0.0002099849148722,0.2634525405319735,0.0008722606519601,0.4019607843137255,0.0022124806940214,0.631184808772399,0.2255389198855668,1
J.B. Smoove,52,0.052052052052052,0.0017379443368604,0.3944930112330993,0.0014145720577374,0.5098039215686274,0.018311640600124,0.9451341609931918,0.3949453531057889,2
Carmen Machi,6,0.006006006006006,0.0003965653445661,0.1976819283662551,0.0010880084209557,0.0588235294117647,0.0041783628567055,0.4736102749347782,0.2929338882218573,7
Daniel Kaluuya,47,0.047047047047047,0.0010500215107013,0.3585908442115213,0.001361638048487,0.4607843137254901,0.0110634248281486,0.8591190389515836,0.3784099057454147,6
Kikuko Inoue,41,0.041041041041041,0.0001964594580806,0.2642298951311826,0.0007863156925443,0.4019607843137255,0.0020699713521128,0.6330472103004291,0.1986915608354371,1
Junko Takeuchi,31,0.031031031031031,0.0001178675860772,0.2627498130298877,0.0009160128520008,0.3039215686274509,0.0012418975849074,0.6295012003200855,0.2392061672926569,1
Hisao Egawa,46,0.046046046046046,4.688662805575024e-05,0.2514162963371743,0.00078887668089,0.4509803921568627,0.0004940152936425,0.6023481368044921,0.1994915585794331,1
Jide Kosoko,17,0.017017017017017,0.0008608961904441,0.2063362063362063,0.0012653068949103,0.1666666666666666,0.0090707287334113,0.4943443653121073,0.3483181227558542,3
Sylvester Stallone,12,0.012012012012012,0.0007721975464802,0.3318898413238036,0.0006214943150203,0.1176470588235294,0.0081361661841186,0.7951482479784368,0.1472049031931409,4
Joel McHale,29,0.029029029029029,0.0011649249082038,0.3679675192562753,0.0009011319237812,0.284313725490196,0.0122740905981466,0.881583862532686,0.2345576849892449,5
Manisha Koirala,23,0.023023023023023,3.754320829056186e-05,0.2263960121923808,0.0007594218884508,0.2254901960784313,0.0003955694797649,0.5424040450471157,0.1902905141698801,0
Taylor Kitsch,22,0.022022022022022,0.0010502591777272,0.3530641752863975,0.0007917335481822,0.2156862745098039,0.0110659289780624,0.845878136200717,0.2003839825502548,5
Leonardo DiCaprio,36,0.036036036036036,0.0015679814087156,0.3655098512241369,0.0011709321066724,0.3529411764705882,0.0165208467354862,0.8756957328385899,0.3188374662714354,5
Philip Baker Hall,33,0.033033033033033,0.0015785567730745,0.3725601547084149,0.0011746174925553,0.3235294117647059,0.0166322727847836,0.8925869894099848,0.3199887016517327,5
Hugh Bonneville,14,0.014014014014014,0.0046077848819724,0.3489369638856001,0.0005260964892348,0.1372549019607843,0.0485493688904837,0.8359900814736096,0.1174046717557723,6
Tom Hiddleston,38,0.038038038038038,0.0043292113465479,0.388273176605853,0.0012041675312393,0.3725490196078431,0.0456142124800008,0.9302325581395348,0.3292194989420756,5
Emily Mortimer,25,0.025025025025025,0.0006802543697248,0.3602959213785842,0.0008201736506234,0.2450980392156862,0.0071674180069359,0.8632040965618143,0.2092680596020246,5
Rashida Jones,28,0.028028028028028,0.0005342464613225,0.3593757931590839,0.0009374218379158,0.2745098039215686,0.0056290233145783,0.8609996351696461,0.2458938745842178,5
Brittany Snow,25,0.025025025025025,0.001874226714508,0.3672815246267893,0.0008682247308917,0.2450980392156862,0.0197475634123142,0.8799403430275914,0.2242781848435632,5
Andrew Bachelor,18,0.018018018018018,0.0004676724855696,0.3241359161069592,0.0007351353053423,0.1764705882352941,0.0049275746597199,0.7765712405396512,0.1827039073316744,5
Sharon Stone,19,0.019019019019019,0.0008203190607177,0.352054699445693,0.0006623725436499,0.1862745098039215,0.0086431927068682,0.8434596140100071,0.1599743836700801,5
Hayley Atwell,42,0.042042042042042,0.0019944614198138,0.3556133751079599,0.0011566966827508,0.4117647058823529,0.021014401863077,0.8519855595667869,0.3143906256440003,6
Grey DeLisle,29,0.029029029029029,0.0018269386228702,0.3548447583029716,0.0011483513213776,0.284313725490196,0.0192493181461266,0.8501440922190202,0.3117837140262462,4
Johnny Lever,32,0.032032032032032,0.0007316892437418,0.2737007638369128,0.0010273761588752,0.3137254901960784,0.007709355344822,0.6557377049180327,0.2739936720513779,0
Segun Arinze,11,0.011011011011011,7.330779987203946e-06,0.1712830897320551,0.0009285190348892,0.1078431372549019,7.723987793922185e-05,0.4103634150582507,0.2431128301689066,3
Pankaj Tripathi,15,0.015015015015015,5.4966976204781245e-05,0.2386840438694085,0.0006056103548691,0.1470588235294117,0.0005791529059876,0.5718439544463291,0.1422430952614549,0
Jack Black,22,0.022022022022022,0.000650590572466,0.3604277530366078,0.0011566959390719,0.2156862745098039,0.0068548689898481,0.8635199414562752,0.3143903933346993,4
Vidya Balan,27,0.027027027027027,0.000485887095322,0.2793672856066503,0.0009421350179135,0.2647058823529412,0.0051194906954554,0.6693136698808849,0.2473661707668818,0
Lochlyn Munro,10,0.01001001001001,0.0003480438752159,0.3243493740694926,0.0004493584686566,0.0980392156862745,0.0036671222552163,0.7770826473493578,0.0934333626148742,5
Michelle Yeoh,19,0.019019019019019,0.0026435428185531,0.3475825861146962,0.0007511436560739,0.1862745098039215,0.0278533696262284,0.8327452364149612,0.1877045722084853,4
Lucy Liu,32,0.032032032032032,0.0028983239535567,0.3703191913718229,0.0015006390793865,0.3137254901960784,0.0305378402832732,0.8872180451127819,0.4218308417754373,4
Jennifer Aniston,27,0.027027027027027,0.0008532320990258,0.3593757931590839,0.0008826464413367,0.2647058823529412,0.0089899769598353,0.8609996351696461,0.2287832173790851,5
Marc Maron,23,0.023023023023023,0.0008519046970714,0.3472150331508808,0.0007803776844313,0.2254901960784313,0.0089759909494635,0.8318646457525555,0.1968366546613571,5
Matthew Goode,17,0.017017017017017,0.0006545748300827,0.3416750083416751,0.0006898394875608,0.1666666666666666,0.0068968486390163,0.8185917447103713,0.1685544669023908,6
Brandon Routh,35,0.035035035035035,0.0008947853929049,0.3641586133268203,0.001016429981916,0.3431372549019608,0.0094277982220735,0.8724584103512015,0.2705743215153388,5
Amy Sedaris,31,0.031031031031031,0.0009685895602834,0.3759729194843699,0.0009302345596882,0.3039215686274509,0.0102054269177482,0.900763358778626,0.2436487232631797,5
Callan Mulvey,7,0.007007007007007,0.0019224926663082,0.3095691543208828,0.0005676480325155,0.0686274509803921,0.0202561117839984,0.7416719044626022,0.1303844812655708,4
Jeff Garlin,21,0.021021021021021,0.0004418296225739,0.3474599820278833,0.0006883857916827,0.2058823529411764,0.0046552844550117,0.8324514991181658,0.1681003635383988,5
Pedro Casablanc,3,0.003003003003003,6.686713433540421e-07,0.1743141123781718,0.0006114320561741,0.0294117647058823,7.045374848552912e-06,0.4176251990798088,0.1440616696872403,7
Peter Mullan,13,0.013013013013013,0.0001256876208433,0.3247771345364488,0.0005729261337752,0.1274509803921568,0.001324292436734,0.7781074843389384,0.1320332467148127,5
Juhi Chawla,32,0.032032032032032,0.0009126800439866,0.2797640014339815,0.0010947300624991,0.3137254901960784,0.0096163430519186,0.6702641295086623,0.2950335846455667,0
Sissy Spacek,27,0.027027027027027,0.0005573256777194,0.3570311884918626,0.000865248925906,0.2647058823529412,0.0058721946906856,0.8553823849220732,0.223348607292324,5
Sahajak Boonthanakit,5,0.005005005005005,9.619654581726884e-05,0.2989526704245975,0.00030971605266,0.0490196078431372,0.0010135632865902,0.7162367223065249,0.0498120716587501,4
Showtaro Morikubo,41,0.041041041041041,4.763857126419194e-05,0.2521241487200023,0.0008594964438441,0.4019607843137255,0.0005019380524402,0.6040440235474789,0.2215516554711118,1
Eric Lange,15,0.015015015015015,0.0010620618230054,0.3089865273052224,0.0007944829304517,0.1470588235294117,0.011190286124538,0.740276035131744,0.2012428305089427,7
Nao Toyama,53,0.053053053053053,5.725269780176873e-05,0.2518662871513805,0.0009321779698768,0.5196078431372549,0.0006032361355297,0.6034262336998211,0.2442558028577286,1
Erica Lindbeck,11,0.011011011011011,0.000108333905785,0.2720378483979699,0.0004650943183298,0.1078431372549019,0.0011414471139664,0.6517536592101629,0.0983489040149147,4
Tom Hanks,21,0.021021021021021,0.0005557460630036,0.3559989335197142,0.0007163308848968,0.2058823529411764,0.0058555512710147,0.8529092880375859,0.1768298103414201,5
Bill Hader,40,0.04004004004004,0.0013250476288103,0.3887328528212506,0.0012462675150684,0.392156862745098,0.0139612043045366,0.9313338595106552,0.3423706294975903,5
Aunjanue Ellis,24,0.024024024024024,0.0057443139271229,0.3621503856797974,0.0007962172494756,0.2352941176470588,0.0605242699071611,0.8676470588235294,0.2017845945153481,5
Fred Willard,26,0.026026026026026,0.0006624854361689,0.353952227470014,0.0008413572130463,0.2549019607843137,0.0069801977846179,0.8480057491915199,0.2158853494372119,5
Nicole Oliver,15,0.015015015015015,0.0009355403558939,0.3181682974964628,0.0006496238056341,0.1470588235294117,0.0098572079673106,0.7622739018087855,0.155991951782584,4
Jamie Bell,10,0.01001001001001,9.998167245759084e-05,0.3226495411231736,0.0004087152508958,0.0980392156862745,0.0010534448162765,0.7730101539469374,0.080737294484801,2
Mindy Sterling,21,0.021021021021021,0.0028723227199092,0.3569018293655975,0.0008373085368046,0.2058823529411764,0.0302638814253197,0.855072463768116,0.2146206299530401,4
Judi Dench,19,0.019019019019019,0.0009203571526997,0.3446637680367561,0.0009067879114116,0.1862745098039215,0.0096972319806489,0.8257522743177047,0.236324494022956,5
Josh Charles,22,0.022022022022022,0.0001885482038094,0.3473374644037549,0.0009179340628732,0.2156862745098039,0.0019866153769892,0.8321579689703809,0.2398063122976989,5
Robert Downey Jr.,45,0.045045045045045,0.0018601116889874,0.3777028562304636,0.0013948355044576,0.4411764705882353,0.0195988421506986,0.9049079754601228,0.3887800778421889,5
Victor Garber,20,0.02002002002002,0.0025133561791875,0.3592447297771878,0.0007244717718675,0.196078431372549,0.026481673824217,0.8606856309263312,0.1793728485483889,5
Vincent D'Onofrio,22,0.022022022022022,0.0036955674105045,0.3667345677770101,0.0007768898553774,0.2156862745098039,0.0389378996780412,0.8786299329858526,0.1957471317905416,5
Urzila Carlson,18,0.018018018018018,0.0005772883538958,0.324884251005623,0.0007201692570178,0.1764705882352941,0.0060825290171689,0.7783641160949869,0.1780288353360427,5
Chinatsu Akasaki,34,0.034034034034034,2.4904947031646372e-05,0.2504574241162087,0.0006835677263438,0.3333333333333333,0.0002624079664326,0.6000508517670988,0.1665953034283059,1
Dalip Tahil,25,0.025025025025025,0.0003364422549205,0.2607329404576625,0.0007366599614584,0.2450980392156862,0.0035448831841936,0.6246691371095818,0.1831801771496283,0
Rich Sommer,24,0.024024024024024,0.0003981919659392,0.3509259170107051,0.0007542115976232,0.2352941176470588,0.0041955015563438,0.8407552547203421,0.1886629312429302,5
Alok Nath,29,0.029029029029029,0.000278699447611,0.2691390844396308,0.0010827463217963,0.284313725490196,0.0029364830690292,0.6448087431693988,0.2912901214849885,0
Ashley Jensen,29,0.029029029029029,0.0007621265391504,0.3443023589825407,0.0009695137156604,0.284313725490196,0.0080300542317428,0.8248864033554701,0.2559186877932596,6
Atul Kulkarni,23,0.023023023023023,0.0004689050682103,0.2769325412001824,0.0007859863709967,0.2254901960784313,0.0049405616178452,0.6634804610626932,0.1985886878584806,0
AnnaSophia Robb,14,0.014014014014014,0.0003241472013776,0.3257437331511406,0.0005499637069853,0.1372549019607843,0.0034153378375086,0.7804232804232805,0.1248602778649664,5
Annabeth Gish,13,0.013013013013013,0.0002872234901991,0.3239227389178064,0.0005275360433767,0.1274509803921568,0.003026295614244,0.7760605064123645,0.1178543575451755,5
Erin Fitzgerald,15,0.015015015015015,0.0011806035961529,0.3221219911867394,0.0011505429897381,0.1470588235294117,0.0124392872000843,0.7717462393721388,0.3124683441406086,1
Terence Stamp,23,0.023023023023023,0.0007308183859916,0.3511761315682884,0.0007857188170536,0.2254901960784313,0.0077001796573173,0.8413547237076648,0.1985051097542556,5
RZA,12,0.012012012012012,0.0002491342324363,0.3172460705471978,0.0004926127729332,0.1176470588235294,0.0026249727501655,0.7600644122383253,0.1069450780810275,5
Walton Goggins,36,0.036036036036036,0.0012089362250905,0.3671446325192132,0.0012538026641014,0.3529411764705882,0.0127378105229304,0.8796123742079761,0.3447244481852519,5
Colm Feore,9,0.009009009009009,3.975306686813391e-05,0.3113302936311786,0.0003968123208052,0.088235294117647,0.0004188533877655,0.7458912768647283,0.0770190748234912,5
Michael Kenneth Williams,34,0.034034034034034,0.0021965943019116,0.3734075242793969,0.0011338379456762,0.3333333333333333,0.0231441505621228,0.8946171341925702,0.3072500472337459,5
Lisa Kudrow,22,0.022022022022022,0.0007879854790542,0.3556133751079599,0.0007434310387113,0.2156862745098039,0.0083025138288514,0.8519855595667869,0.1852953162270326,5
Sheeba Chaddha,23,0.023023023023023,0.0005633018751304,0.2770104187427022,0.0007684058728259,0.2254901960784313,0.005935162172914,0.6636670416197975,0.1930969178945459,0
Frank Langella,25,0.025025025025025,0.0006604852206359,0.3556133751079599,0.0008637722383887,0.2450980392156862,0.0069591227552361,0.8519855595667869,0.2228873218341386,5
Jared Harris,20,0.02002002002002,0.0006687762225253,0.3504265560473316,0.0006885972022611,0.196078431372549,0.0070464798952741,0.8395588758448952,0.1681664036615729,5
Juan Pablo Raba,12,0.012012012012012,0.0005519018523265,0.2946602001343252,0.0007527373287743,0.1176470588235294,0.0058150472095114,0.7059527370625187,0.1882024013247998,7
Taissa Farmiga,28,0.028028028028028,0.0006190728375026,0.3356214817884324,0.0009153682748157,0.2745098039215686,0.0065227861820509,0.8040885860306645,0.2390048152268526,5
Abhay Deol,15,0.015015015015015,2.0213620509398026e-05,0.2259286809745525,0.0006274046809378,0.1470588235294117,0.0002129783711393,0.5412844036697249,0.1490511745391623,0
Raúl Méndez,10,0.01001001001001,0.0,0.279684568157027,0.0006338941740262,0.0980392156862745,0.0,0.6700738216922204,0.151078352772553,7
Bridget Everett,30,0.03003003003003,0.0007036836082159,0.3455100136966149,0.0009469018913294,0.2941176470588235,0.0074142773485638,0.8277797264117854,0.2488552396199262,5
Ben Whishaw,18,0.018018018018018,0.0004644709578558,0.3455100136966149,0.0006949357818891,0.1764705882352941,0.0048938421496374,0.8277797264117854,0.1701464397718632,6
Carmen Electra,25,0.025025025025025,0.0006735684810459,0.3363089959197846,0.0008421650377923,0.2450980392156862,0.0070969729483779,0.8057357459883919,0.2161376965341695,5
Tusshar Kapoor,24,0.024024024024024,0.0003324853397425,0.268040557564367,0.0007988812869011,0.2352941176470588,0.0035031916253284,0.6421768707482992,0.2026167825781464,0
Tom Wilkinson,22,0.022022022022022,0.0005866819976248,0.3513013726993755,0.0007295404430031,0.2156862745098039,0.0061815040097751,0.8416547788873039,0.1809561925258487,6
Alicia Vikander,24,0.024024024024024,0.0012718040073577,0.353571087239429,0.0007836527947259,0.2352941176470588,0.0134002093177532,0.8470926058865758,0.1978597287613956,6
Jeff Bridges,22,0.022022022022022,0.0005021147749754,0.3495560855390522,0.0007315820546423,0.2156862745098039,0.0052904716821781,0.837473385379702,0.1815939481439945,5
Taylor Lautner,33,0.033033033033033,0.0012694622032041,0.3711563862279763,0.0013579701100178,0.3235294117647059,0.013375535181126,0.8892238131122834,0.3772641205623473,5
James Norton,37,0.037037037037037,0.0003794947171498,0.3339149318810336,0.0010415229223205,0.3627450980392157,0.0039985002526874,0.8,0.2784128170506342,6
David Cross,28,0.028028028028028,0.0010769428480037,0.3596382070277653,0.0013418134235312,0.2745098039215686,0.0113470782471335,0.8616283315078496,0.3722171187822011,4
Hisako Kanemoto,37,0.037037037037037,0.0003615992109279,0.2669509618019103,0.0008144301151349,0.3627450980392157,0.003809946412762,0.6395663956639566,0.2074739024981536,1
Kyle Bornheimer,22,0.022022022022022,0.000937493244226,0.3378083158604421,0.000793152403766,0.2156862745098039,0.0098777843393552,0.8093278463648834,0.2008272025547481,4
Marina Inoue,40,0.04004004004004,0.001664504603812,0.2869353478150449,0.0007217354423989,0.392156862745098,0.0175378517227535,0.6874453830468978,0.1785180780042626,1
Ryota Osaka,33,0.033033033033033,1.8719603329726488e-05,0.2503937592905564,0.0006548272039018,0.3235294117647059,0.0001972368395699,0.5998983223182511,0.1576173816219048,1
Harold Perrineau,8,0.008008008008008,7.232079475646115e-05,0.3186829663697991,0.0004545777149632,0.0784313725490196,0.0007619993192002,0.7635069556777742,0.0950637430410745,5
Rahul Bose,21,0.021021021021021,0.0005864787033555,0.2700244103752875,0.0006736568364075,0.2058823529411764,0.0061793620242601,0.6469298245614035,0.1634993543181586,0
Hidekatsu Shibata,22,0.022022022022022,2.2017116117537517e-05,0.2490012763015796,0.0004986422485568,0.2156862745098039,0.0002319806847921,0.5965621840242669,0.1088285567405168,1
Jake Gyllenhaal,23,0.023023023023023,0.0006497135414688,0.3363089959197846,0.0007857221928643,0.2254901960784313,0.0068456282586721,0.8057357459883919,0.1985061642849982,5
Teresa Palmer,24,0.024024024024024,0.0008754547306408,0.354206777795415,0.0007990865680496,0.2352941176470588,0.0092241230338448,0.8486156058971593,0.2026809079990894,5
Nolan North,20,0.02002002002002,0.0009513485831561,0.3431031170494772,0.0008187034501469,0.196078431372549,0.0100237694445745,0.8220132358063392,0.2088088005560237,4
Satish Shah,24,0.024024024024024,0.0001968183443488,0.2710646805308335,0.0008970485072825,0.2352941176470588,0.0020737527139325,0.6494221243808476,0.2332821133950899,0
Donnie Yen,4,0.004004004004004,0.0020158814893843,0.2695810205388749,0.0004872278786902,0.0392156862745098,0.0212400918390364,0.6458675424192666,0.1052629527979237,4
Kate Higgins,16,0.016016016016016,0.0001572034794094,0.2834673522443307,0.0010840070857197,0.1568627450980392,0.0016563554740971,0.679136690647482,0.2916839570508983,1
Arcelia Ramírez,3,0.003003003003003,7.245635290023265e-05,0.2643007912661789,0.0003105700210094,0.0294117647058823,0.0007634276112097,0.633217064663268,0.0500788330261231,7
Madeline Brewer,36,0.036036036036036,0.0008918473636507,0.3318898413238036,0.0010160042977071,0.3529411764705882,0.0093968420316861,0.7951482479784368,0.2704413469130124,6
Mick Wingert,23,0.023023023023023,0.0015361632842348,0.3528112639860491,0.0008618922680917,0.2254901960784313,0.0161855989098198,0.845272206303725,0.2223000594989172,4
Christopher Plummer,20,0.02002002002002,0.000867373777495,0.3470926881779595,0.0006998359085672,0.196078431372549,0.0091389790470238,0.8315715292459479,0.1716771340814788,5
Paul Reubens,24,0.024024024024024,0.0018756763085267,0.3693472249902697,0.0007659847663754,0.2352941176470588,0.0197628368846131,0.8848893888263968,0.1923406162496487,5
Kurt Russell,15,0.015015015015015,0.0003150132505172,0.3230728268445553,0.0007286462309612,0.1470588235294117,0.0033190990674475,0.7740242702525418,0.1806768598934209,5
Martin Sheen,18,0.018018018018018,0.0012255526601346,0.3315547118980306,0.0006653302484398,0.1764705882352941,0.0129128875838757,0.7943453382699428,0.1608983071089705,5
Reina Ueda,37,0.037037037037037,0.0001249092883986,0.263100707545152,0.0007791603691565,0.3627450980392157,0.0013160916309348,0.6303418803418804,0.1964563915198939,1
Simon Pegg,34,0.034034034034034,0.0012828495512013,0.3700409650822874,0.0011805226120478,0.3333333333333333,0.0135165893564036,0.8865514650638617,0.3218333341272793,6
Wes Bentley,31,0.031031031031031,0.000613648028468,0.3342548520695789,0.0009829857246897,0.3039215686274509,0.0064656283368553,0.8008143875127247,0.2601270540080321,5
Tom Sizemore,19,0.019019019019019,0.0004723268052136,0.3341414684698267,0.0006799111506747,0.1862745098039215,0.0049766143365106,0.8005427408412484,0.1654530677399105,5
Tig Notaro,35,0.035035035035035,0.0011601688399846,0.3625502572870994,0.0010526853455331,0.3431372549019608,0.0122239788597827,0.8686050791313948,0.2818997182708638,5
Daryl Sabara,24,0.024024024024024,0.0040948204875206,0.370180025948534,0.0009186085693082,0.2352941176470588,0.0431445815030871,0.8868846298384067,0.2400170136182329,5
Keanu Reeves,14,0.014014014014014,0.0007710064556134,0.3288978460931716,0.0007211824483207,0.1372549019607843,0.0081236163990574,0.7879799666110183,0.1783453345336617,5
Polly Walker,16,0.016016016016016,0.000172401979117,0.3408474218162799,0.0005921011000283,0.1568627450980392,0.0018164926306243,0.8166089965397925,0.1380230942552579,5
Oscar Nuñez,16,0.016016016016016,0.0002855118186046,0.3099587945402923,0.0006549207927786,0.1568627450980392,0.0030082607932198,0.7426054122089365,0.1576466167765562,5
Alex Dimitriades,3,0.003003003003003,0.0005138500812148,0.2781838602228322,0.0003899795793905,0.0294117647058823,0.0054141193190045,0.6664783959333521,0.0748846731866472,4
Hrithik Roshan,26,0.026026026026026,0.0005312633824521,0.2651545219512918,0.0008198245240788,0.2549019607843137,0.0055975924643505,0.6352624495289367,0.2091589999694328,0
